facility_id,flag,severity,detail
KS01580,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02728,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS05212,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OH00158,ddf_name_collision,WARN,site name 'LAKE VALHALLA DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA04879,ddf_name_collision,WARN,site name 'BROWN LAKE DAM' shared by 21 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00598,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
VT00279,ddf_name_collision,WARN,site name 'BROWN' shared by 10 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WA00035,ddf_name_collision,WARN,site name 'HOMESTEAD LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01945,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03804,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01497,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IN03237,ddf_name_collision,WARN,site name 'CRYSTAL LAKE' shared by 21 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00822,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX06693,ddf_name_collision,WARN,site name 'CHAPMAN DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03793,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04247,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04161,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04043,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02698,ddf_name_collision,WARN,site name 'FREESE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04222,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02688,ddf_name_collision,WARN,site name 'GATTON DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04546,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04188,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO50354,ddf_name_collision,WARN,site name 'KING LAKE DAM' shared by 12 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02130,ddf_name_collision,WARN,site name 'WEBB DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NC01459,ddf_name_collision,WARN,site name 'RAGSDALE LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02075,ddf_name_collision,WARN,site name 'BRANTLEY DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02403,ddf_name_collision,WARN,site name 'HALE DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS05368,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07469,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SD02470,ddf_name_collision,WARN,site name 'STOCKWATER DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA04976,ddf_name_collision,WARN,site name 'BURGESS DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA03045,ddf_name_collision,WARN,site name 'PETERSON DAM' shared by 7 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02947,ddf_name_collision,WARN,site name 'REEL DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO50681,ddf_name_collision,WARN,site name 'REYNOLDS DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO50772,ddf_name_collision,WARN,site name 'EAST FORK BIG CREEK DAM E-' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA03711,ddf_name_collision,WARN,site name 'PARSONS DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA03829,ddf_name_collision,WARN,site name 'REEL DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS05229,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07596,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OH00915,ddf_name_collision,WARN,site name 'STOKES LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OH00233,ddf_name_collision,WARN,site name 'CRYSTAL LAKE DAM' shared by 37 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA00420,ddf_name_collision,WARN,site name 'LAKE BROOKS DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OH01717,ddf_name_collision,WARN,site name 'WASMER LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07628,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00545,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07891,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07207,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS05208,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07597,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO31709,ddf_name_collision,WARN,site name 'MIRROR LAKE #1' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX06359,ddf_name_collision,WARN,site name 'CAMPS LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NY12372,ddf_name_collision,WARN,site name 'EVANS POND DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
ME00105,ddf_name_collision,WARN,site name 'OAKLAND' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NH00613,ddf_name_collision,WARN,site name 'GODFREY DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
VT00236,ddf_name_collision,WARN,site name 'GLEN' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR00141,ddf_name_collision,WARN,site name 'TALL TIMBER LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA01881,ddf_name_collision,WARN,site name 'WEST LAKE DAM' shared by 16 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NH00079,ddf_name_collision,WARN,site name 'RODGERS POND DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NH00368,ddf_name_collision,WARN,site name 'MILL POND DAM' shared by 35 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CT00518,ddf_name_collision,WARN,site name 'BOULDER LAKE' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00285,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03400,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03306,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03311,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03694,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MT02995,ddf_name_collision,WARN,site name 'HAYSTACK' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR00077,ddf_name_collision,WARN,site name 'PARADISE LAKE DAM' shared by 11 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00699,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03713,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03701,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR00011,ddf_name_collision,WARN,site name 'MEYERS LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01829,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01545,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02580,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03371,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03379,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03860,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO11320,ddf_name_collision,WARN,site name 'DALY DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MT00840,ddf_name_collision,WARN,site name 'BOX ELDER #2' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NC00710,ddf_name_collision,WARN,site name 'CARTER LAKE DAM' shared by 14 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MT03725,ddf_name_collision,WARN,site name 'SOUTH FORK RESERVOIR' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
VA18329,ddf_name_collision,WARN,site name 'WHITE DAM' shared by 11 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00115,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03429,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03367,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03300,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03018,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SD00214,ddf_name_collision,WARN,site name 'TALLEY DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SD00612,ddf_name_collision,WARN,site name 'TADPOLE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02281,ddf_name_collision,WARN,site name 'PORTER DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01854,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SC02054,ddf_name_collision,WARN,site name 'YONCE POND DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR00291,ddf_name_collision,WARN,site name 'BRIDGES LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01282,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00422,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04482,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03383,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03345,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01568,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00462,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03438,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02998,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OK21393,ddf_name_collision,WARN,site name 'GARRETT H.M.' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SD01817,ddf_name_collision,WARN,site name 'MILLER BROS.' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02613,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA01136,ddf_name_collision,WARN,site name 'RASMUSSEN DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01763,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00161,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04809,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04808,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03138,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TN01106,ddf_name_collision,WARN,site name 'HIDDEN VALLEY' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03630,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00657,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00653,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03682,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03481,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02634,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AR00017,ddf_name_collision,WARN,site name 'LEDBETTER LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01883,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00582,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02939,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03031,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01575,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01145,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01146,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00572,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02617,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02718,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TN01105,ddf_name_collision,WARN,site name 'DAVIS' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01481,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02893,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX06788,ddf_name_collision,WARN,site name 'CLARK DAM' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01087,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01085,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00588,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00488,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02621,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01103,ddf_name_collision,WARN,site name 'JONES' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01672,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01919,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02588,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA00412,ddf_name_collision,WARN,site name 'GARST WAREHOUSE CO DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01298,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS01219,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03670,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WY01703,ddf_name_collision,WARN,site name 'HORSE CREEK' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA01522,ddf_name_collision,WARN,site name 'ENGLAND DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS00038,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04011,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO11955,ddf_name_collision,WARN,site name 'FORDYCE LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NE01914,ddf_name_collision,WARN,site name 'CAIN DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SC01850,ddf_name_collision,WARN,site name 'MOORE POND DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA01457,ddf_name_collision,WARN,site name 'CLAUSEN DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04319,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04398,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA01507,ddf_name_collision,WARN,site name 'KOCH DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS04619,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO50469,ddf_name_collision,WARN,site name 'FORDYCE LAKE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07612,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SC02067,ddf_name_collision,WARN,site name 'HENDRICKS POND DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02022,ddf_name_collision,WARN,site name 'VOS DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07109,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA02564,ddf_name_collision,WARN,site name 'FISHER DAM' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO31964,ddf_name_collision,WARN,site name 'SCHAEFER LAKE DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA03068,ddf_name_collision,WARN,site name 'FARMER DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MO50323,ddf_name_collision,WARN,site name 'GRIFFITH DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA03378,ddf_name_collision,WARN,site name 'PHILLIPS DAM' shared by 8 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TN04741,ddf_name_collision,WARN,site name 'COX' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA03757,ddf_name_collision,WARN,site name 'RASMUSSEN DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
IA03703,ddf_name_collision,WARN,site name 'ROLLING HILLS DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
NE02636,ddf_name_collision,WARN,site name 'BOREN DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS02672,ddf_name_collision,WARN,site name 'WALLACE DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KY00609,ddf_name_collision,WARN,site name 'MONTGOMERY DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS07589,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS05197,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
GA02823,ddf_name_collision,WARN,site name 'COPELAND LAKE DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MA02952,ddf_name_collision,WARN,site name 'FACTORY POND DAM' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MN00734,ddf_name_collision,WARN,site name 'MILL CREEK' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
PA01324,ddf_name_collision,WARN,site name 'PENCE' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX09532,ddf_name_collision,WARN,site name 'SPRING CREEK DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX09582,ddf_name_collision,WARN,site name 'LARSEN DAM' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
TX09060,ddf_name_collision,WARN,site name 'STINSON DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00722,ddf_name_collision,WARN,site name 'VALLEY CORPORATION' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
WI00082,ddf_name_collision,WARN,site name 'RICHARDSON' shared by 6 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
VA18106,ddf_name_collision,WARN,site name 'GRAY DAM' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
MI00322,ddf_name_collision,WARN,site name 'DAVIS DAM' shared by 8 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
RI00609,ddf_name_collision,WARN,site name 'UPPER POND' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03922,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OR02925,ddf_name_collision,WARN,site name 'BEAVERDAM POND' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
AL01121,ddf_name_collision,WARN,site name 'HERRING LAKE DAM' shared by 5 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
CT00542,ddf_name_collision,WARN,site name 'FOSTERS POND' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
OK11018,ddf_name_collision,WARN,site name 'WILLOW' shared by 4 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SC01096,ddf_name_collision,WARN,site name 'SCNONAME 35006' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
PA00970,ddf_name_collision,WARN,site name 'CRANBERRY LAKE' shared by 3 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
PA00982,ddf_name_collision,WARN,site name 'FLAGLER' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
VA08109,ddf_name_collision,WARN,site name 'ROBINSON DAM' shared by 8 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
KS03416,ddf_name_collision,WARN,site name '' shared by 3815 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
SC01433,ddf_name_collision,WARN,site name 'MATHIS POND DAM' shared by 2 ok facilities; all_facilities_DDF.csv rows for this name cannot be attributed to a single facility
