facility_id,name_bor,name_nid,state,latitude,longitude,elevation_m_bor,nid_storage_acreft,duration,match_key,coord_shift_km,cohort,band_bound,nid_rank,est_completed_utc,fullT_resolved,n_stations_bor_pre,n_stations_nid,H1_bor_pre,H1_nid,chosen_dist_bor_pre,chosen_dist_nid,depth_nid_T100,depth_bor_pre_T100,depth_bor_post_T100,depth_nid_T10000,depth_bor_pre_T10000,depth_bor_post_T10000,depth_10k_nid_diag,depth_10k_bor_pre_diag,reldiff_T100_vs_pre_pct,reldiff_T10000_vs_pre_pct,reldiff_T100_vs_post_pct,reldiff_T10000_vs_post_pct,reldiff_T10000_diag_vs_pre_pct,scale_ratio_pre,shape_spread_pre_pct,scale_ratio_post,shape_spread_post_pct,exact_all_T_vs_bor_pre
CO01666,SHADOW MOUNTAIN,SHADOW MOUNTAIN,CO,40.2072,-105.8414,2590,18369,72h,nid_facility_id,0.0,wide_band,True,2158.0,2026-08-12 12:21:14.580000+00:00,True,25,32,0.391,1.008,GLO,GLO,141.62,160.46,124.87,442.05,605.01,470.82,442.0,605.0,-11.7412,-26.9351,13.414,-6.1106,-26.9421,0.8712,30.39,1.1195,30.373,False
CO01669,SUGARLOAF,SUGARLOAF,CO,39.2516,-106.3702,3060,149004,24h,nid_facility_id,0.0,narrow_band,,516.0,,True,35,35,0.3,0.3,GLO,GLO,76.54,76.54,77.74,188.79,188.79,191.75,188.8,188.8,0.0,0.0,-1.5436,-1.5437,0.0,1.0,0.0,0.9846,0.0175,True
CO01669,SUGARLOAF,SUGARLOAF,CO,39.2516,-106.3702,3060,149004,72h,nid_facility_id,0.0,narrow_band,,516.0,,True,32,32,0.151,0.151,GLO,GLO,99.58,99.58,103.41,254.32,254.32,264.11,254.3,254.3,0.0,0.0,-3.7037,-3.7068,0.0,1.0,0.0,0.9629,0.0137,True
CO01670,WILLOW CREEK,WILLOW CREEK,CO,40.1483,-105.9422,2535,14643,24h,nid_facility_id,0.0,wide_band,True,2427.0,2026-08-12 13:17:29.489999872+00:00,False,25,40,-0.204,1.082,GLO,GLO,,,,,,,225.2,375.1,,,,,-39.9627,,,,,
CO01670,WILLOW CREEK,WILLOW CREEK,CO,40.1483,-105.9422,2535,14643,72h,nid_facility_id,0.0,wide_band,True,2427.0,2026-08-12 13:17:29.489999872+00:00,False,25,35,0.776,1.039,GLO,GLO,,,,,,,364.6,609.8,,,,,-40.2099,,,,,
CO01671,PLATORO,PLATORO,CO,37.3508,-106.5452,3187,73317,24h,nid_facility_id,0.0,wide_band,True,1047.0,,True,40,47,0.703,0.635,GEV,GLO,84.1,69.55,58.41,177.79,112.82,94.75,177.8,112.8,20.9202,57.5873,43.9822,87.6412,57.6241,1.2291,33.5252,1.4635,33.5139,False
CO01671,PLATORO,PLATORO,CO,37.3508,-106.5452,3187,73317,72h,nid_facility_id,0.0,wide_band,True,1047.0,,True,36,40,0.483,0.898,GEV,GNO,110.01,86.64,84.31,157.86,127.94,124.51,157.9,127.9,26.9737,23.386,30.4827,26.785,23.4558,1.2643,10.5041,1.2992,10.5121,False
CO01675,BLUE MESA,BLUE MESA,CO,38.4533,-107.3342,2476,940700,24h,nid_facility_id,0.0,narrow_band,,153.0,,True,40,40,0.828,0.828,GLO,GLO,63.37,63.37,70.06,142.77,142.77,157.84,142.8,142.8,0.0,0.0,-9.549,-9.5476,0.0,1.0,0.0,0.9045,0.0169,True
CO01675,BLUE MESA,BLUE MESA,CO,38.4533,-107.3342,2476,940700,72h,nid_facility_id,0.0,narrow_band,,153.0,,True,38,38,1.08,1.08,GEV,GEV,78.03,78.03,89.57,121.13,121.13,139.05,121.1,121.1,0.0,0.0,-12.8838,-12.8875,0.0,1.0,0.0,0.8712,0.0208,True
CO01683,FRUITGROWERS,FRUITGROWERS,CO,38.8267,-107.9548,1679,7548,24h,nid_facility_id,0.0,wide_band,True,3478.0,2026-08-12 16:51:49.300000+00:00,True,39,42,0.84,0.714,GLO,GLO,70.04,61.44,59.73,160.85,150.13,145.93,160.8,150.1,13.9974,7.1405,17.261,10.2241,7.1286,1.1354,8.8819,1.1681,8.8912,False
CO01683,FRUITGROWERS,FRUITGROWERS,CO,38.8267,-107.9548,1679,7548,72h,nid_facility_id,0.0,wide_band,True,3478.0,2026-08-12 16:51:49.300000+00:00,True,40,42,0.332,0.22,GLO,GLO,94.73,77.19,74.31,218.05,181.49,174.73,218.1,181.5,22.7232,20.1444,27.4795,24.7925,20.1653,1.2258,2.6773,1.2732,2.6734,False
CO01685,JACKSON GULCH,JACKSON GULCH,CO,37.3986,-108.2742,2346,9980,24h,nid_facility_id,0.0,wide_band,True,2999.0,2026-08-12 15:12:02.289999872+00:00,True,41,44,0.499,0.767,GEV,GLO,84.44,74.61,92.27,186.98,130.75,161.71,187.0,130.8,13.1752,43.0057,-8.486,15.6267,42.9664,1.1705,27.587,0.9465,27.5852,False
CO01685,JACKSON GULCH,JACKSON GULCH,CO,37.3986,-108.2742,2346,9980,72h,nid_facility_id,0.0,wide_band,True,2999.0,2026-08-12 15:12:02.289999872+00:00,True,43,43,0.934,0.99,GLO,GLO,114.78,94.68,122.58,225.55,207.76,268.98,225.6,207.8,21.2294,8.5628,-6.3632,-16.1462,8.5659,1.203,19.1121,0.9292,19.1222,False
CO01688,LEMON,LEMON,CO,37.3819,-107.661,2633,487660,24h,nid_facility_id,0.0,narrow_band,,263.0,,True,41,41,0.725,0.725,GEV,GEV,71.04,71.04,97.57,114.03,114.03,156.61,114.0,114.0,0.0,0.0,-27.1907,-27.1886,0.0,1.0,0.0,0.7281,0.0173,True
CO01688,LEMON,LEMON,CO,37.3819,-107.661,2633,487660,72h,nid_facility_id,0.0,narrow_band,,263.0,,True,42,42,0.915,0.915,GLO,GLO,91.44,91.44,133.67,185.35,185.35,270.93,185.3,185.3,0.0,0.0,-31.5927,-31.5875,0.0,1.0,0.0,0.6841,0.0186,True
CO01689,MORROW POINT,MORROW POINT,CO,38.4516,-107.5405,2406,121275,24h,nid_facility_id,0.0,narrow_band,False,575.0,,True,36,36,0.896,0.896,GLO,GLO,64.66,64.66,73.07,154.72,154.72,174.85,154.7,154.7,0.0,0.0,-11.5095,-11.5127,0.0,1.0,0.0,0.8849,0.0112,True
CO01689,MORROW POINT,MORROW POINT,CO,38.4516,-107.5405,2406,121275,72h,nid_facility_id,0.0,narrow_band,False,575.0,,True,38,38,0.674,0.674,GEV,GEV,77.0,77.0,90.85,121.57,121.57,143.43,121.6,121.6,0.0,0.0,-15.2449,-15.2409,0.0,1.0,0.0,0.8476,0.0178,True
CO01691,PAONIA,PAONIA,CO,38.9419,-107.3523,2170,23230,24h,nid_facility_id,0.0,wide_band,True,1922.0,2026-08-12 08:57:34.840000+00:00,True,37,44,0.689,0.684,GLO,GLO,66.79,59.25,60.98,146.5,136.11,140.1,146.5,136.1,12.7257,7.6335,9.5277,4.5682,7.6414,1.1236,8.2201,1.0916,8.2086,False
CO01691,PAONIA,PAONIA,CO,38.9419,-107.3523,2170,23230,72h,nid_facility_id,0.0,wide_band,True,1922.0,2026-08-12 08:57:34.840000+00:00,True,39,41,0.817,0.831,GLO,GLO,85.62,76.58,80.36,178.02,177.09,185.84,178.0,177.1,11.8046,0.5252,6.5455,-4.2079,0.5082,1.1101,17.2593,1.0579,17.2717,False
CO01693,SILVER JACK,SILVER JACK,CO,38.2449,-107.5438,2733,15400,24h,nid_facility_id,0.0,wide_band,True,2361.0,2026-08-12 13:03:53.070000128+00:00,True,40,47,0.6,0.839,GEV,GLO,77.77,66.04,78.06,171.17,106.91,126.36,171.2,106.9,17.762,60.1066,-0.3715,35.4622,60.1497,1.197,40.4124,1.0128,40.4163,False
CO01693,SILVER JACK,SILVER JACK,CO,38.2449,-107.5438,2733,15400,72h,nid_facility_id,0.0,wide_band,True,2361.0,2026-08-12 13:03:53.070000128+00:00,True,40,46,0.37,0.688,GEV,GLO,103.93,84.94,110.88,204.56,132.2,172.57,204.6,132.2,22.357,54.7352,-6.268,18.5374,54.7655,1.2426,29.1499,0.9518,29.1467,False
CO01695,VALLECITO,VALLECITO,CO,37.3765,-107.5729,2437,136200,24h,nid_facility_id,0.0,narrow_band,,539.0,,True,40,40,0.72,0.72,GEV,GEV,72.2,72.2,85.48,120.09,120.09,142.19,120.1,120.1,0.0,0.0,-15.5358,-15.5426,0.0,1.0,0.0,0.8446,0.0155,True
CO01695,VALLECITO,VALLECITO,CO,37.3765,-107.5729,2437,136200,72h,nid_facility_id,0.0,narrow_band,,539.0,,True,40,40,0.657,0.657,GLO,GLO,93.76,93.76,116.81,193.89,193.89,241.56,193.9,193.9,0.0,0.0,-19.7329,-19.7342,0.0,1.0,0.0,0.8027,0.0153,True
CO01697,VEGA,VEGA,CO,39.2249,-107.8155,2488,40300,24h,nid_facility_id,0.0,wide_band,True,1452.0,2026-08-12 05:50:47.710000128+00:00,True,43,42,0.809,-0.693,GLO,GLO,67.84,60.89,69.84,146.27,143.42,164.49,146.3,143.4,11.414,1.9872,-2.8637,-11.0767,2.0223,1.1077,13.8549,0.9657,13.8695,False
CO01697,VEGA,VEGA,CO,39.2249,-107.8155,2488,40300,72h,nid_facility_id,0.0,wide_band,True,1452.0,2026-08-12 05:50:47.710000128+00:00,True,39,39,0.118,0.794,GLO,GLO,93.4,78.83,96.35,208.36,192.26,235.0,208.4,192.3,18.4828,8.3741,-3.0618,-11.3362,8.3723,1.1779,13.6409,0.9637,13.6328,False
CO02045,TWIN LAKES,TWIN LAKES,CO,39.0816,-106.3155,2909,141000,24h,nid_facility_id,0.0,narrow_band,,529.0,,False,38,38,0.346,0.346,GLO,GLO,,,,,,,190.5,190.5,,,,,0.0,,,,,
CO02045,TWIN LAKES,TWIN LAKES,CO,39.0816,-106.3155,2909,141000,72h,nid_facility_id,0.0,narrow_band,,529.0,,False,35,35,0.523,0.523,GEV,GEV,,,,,,,169.9,169.9,,,,,0.0,,,,,
CO02317,MIDDLEMIST,MIDDLEMIST,CO,39.4916,-103.7297,1605,260,24h,nid_facility_id,0.0,wide_band,False,26487.0,2026-08-16 03:12:08.546666752+00:00,True,31,31,-0.673,-0.673,GLO,GLO,117.88,117.88,117.88,298.68,298.68,298.68,298.7,298.7,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,True
CO02317,MIDDLEMIST,MIDDLEMIST,CO,39.4916,-103.7297,1605,260,72h,nid_facility_id,0.0,wide_band,False,26487.0,2026-08-16 03:12:08.546666752+00:00,True,31,31,-0.569,-0.569,GLO,GLO,134.05,134.05,134.05,311.48,311.48,311.47,311.5,311.5,0.0,0.0,0.0,0.0032,0.0,1.0,0.0,1.0,0.0139,True
CO02706,RIDGWAY,RIDGWAY,CO,38.2366,-107.7585,2152,89230,24h,nid_facility_id,0.0,narrow_band,False,648.0,,True,37,37,0.646,0.646,GEV,GEV,67.06,67.06,69.81,110.44,110.44,114.97,110.4,110.4,0.0,0.0,-3.9393,-3.9402,0.0,1.0,0.0,0.9606,0.0131,True
CO02706,RIDGWAY,RIDGWAY,CO,38.2366,-107.7585,2152,89230,72h,nid_facility_id,0.0,narrow_band,False,648.0,,True,40,40,0.744,0.744,GLO,GLO,87.97,87.97,95.49,196.31,196.31,213.09,196.3,196.3,0.0,0.0,-7.8752,-7.8746,0.0,1.0,0.0,0.9213,0.0183,True
CO02707,MCPHEE,MCPHEE,CO,37.5774,-108.572,2264,399200,24h,nid_facility_id,0.0,wide_band,True,703.0,,True,40,41,0.537,0.908,GEV,GLO,86.89,70.59,85.64,194.65,119.73,145.24,194.7,119.7,23.0911,62.5741,1.4596,34.0196,62.6566,1.2558,34.9717,1.0351,34.9765,False
CO02707,MCPHEE,MCPHEE,CO,37.5774,-108.572,2264,399200,72h,nid_facility_id,0.0,wide_band,True,703.0,,True,41,40,0.725,0.798,GLO,GLO,117.35,91.3,114.85,240.01,202.42,254.64,240.0,202.4,28.5323,18.5703,2.1768,-5.7454,18.5771,1.2784,13.2467,1.0162,13.2591,False
CO82913,LITTLE HELL CREEK DIVERSION,LITTLE HELL CREEK DIVERSION,CO,40.3635,-105.3248,2241,100,24h,nid_facility_id,0.0,wide_band,True,46291.0,2026-08-19 00:11:06.880000+00:00,True,17,19,0.84,0.655,GEV,GLO,112.34,109.98,110.88,319.51,230.85,232.75,319.5,230.8,2.1458,38.4059,1.3167,37.276,38.4315,1.0378,39.4295,1.0293,39.434,False
CO82913,LITTLE HELL CREEK DIVERSION,LITTLE HELL CREEK DIVERSION,CO,40.3635,-105.3248,2241,100,72h,nid_facility_id,0.0,wide_band,True,46291.0,2026-08-19 00:11:06.880000+00:00,True,17,19,0.507,0.171,GEV,GEV,155.14,154.3,161.56,335.53,332.99,348.67,335.5,333.0,0.5444,0.7628,-3.9738,-3.7686,0.7508,1.0059,0.2345,0.9606,0.2337,False
ID00261,RESERVOIR A,RESERVOIR A,ID,46.3716,-116.8579,542,3665,24h,nid_facility_id,0.0,wide_band,True,5393.0,2026-08-13 00:06:12.100000+00:00,False,42,46,0.756,0.854,GLO,GEV,,,,,,,131.1,209.3,,,,,-37.3626,,,,,
ID00261,RESERVOIR A,RESERVOIR A,ID,46.3716,-116.8579,542,3665,72h,nid_facility_id,0.0,wide_band,True,5393.0,2026-08-13 00:06:12.100000+00:00,False,46,48,-0.56,0.914,GLO,GEV,,,,,,,166.8,273.6,,,,,-39.0351,,,,,
ID00272,ISLAND PARK,ISLAND PARK,ID,44.4189,-111.3964,1934,169646,24h,nid_facility_id,0.0,narrow_band,,491.0,,True,47,47,3.988,3.988,GEV,GEV,70.3,70.3,67.23,117.63,117.63,112.5,117.6,117.6,0.0,0.0,4.5664,4.56,0.0,1.0,0.0,1.0456,0.0256,True
ID00272,ISLAND PARK,ISLAND PARK,ID,44.4189,-111.3964,1934,169646,72h,nid_facility_id,0.0,narrow_band,,491.0,,True,44,44,0.921,0.921,GEV,GEV,99.37,99.37,92.29,160.73,160.73,149.28,160.7,160.7,0.0,0.0,7.6715,7.6702,0.0,1.0,0.0,1.0767,0.0114,True
ID00275,MINIDOKA SOUTH DIKE,MINIDOKA,ID,42.6621,-113.4865,1276,220200,24h,nid_facility_id,0.8155,narrow_band,False,628.0,,True,50,49,0.932,0.395,GEV,GEV,61.43,60.89,54.08,105.19,105.48,93.69,105.2,105.5,0.8868,-0.2749,13.591,12.2745,-0.2844,1.0081,1.7544,1.1349,1.7612,False
ID00275,MINIDOKA SOUTH DIKE,MINIDOKA,ID,42.6621,-113.4865,1276,220200,72h,nid_facility_id,0.8155,narrow_band,False,628.0,,True,52,51,0.037,0.143,GNO,GNO,80.74,79.55,68.72,134.81,132.75,114.67,134.8,132.7,1.4959,1.5518,17.4913,17.5634,1.5825,1.015,0.1348,1.175,0.1564,False
ID00276,DEER FLAT UPPER,DEER FLAT UPPER,ID,43.5598,-116.6535,763,190500,24h,nid_facility_id,0.0,wide_band,False,787.0,,True,44,43,0.861,0.77,GEV,GEV,64.73,63.21,52.75,113.36,110.93,92.57,113.4,110.9,2.4047,2.1906,22.7109,22.4587,2.2543,1.0238,0.3093,1.2269,0.3319,False
ID00276,DEER FLAT UPPER,DEER FLAT UPPER,ID,43.5598,-116.6535,763,190500,72h,nid_facility_id,0.0,wide_band,False,787.0,,True,46,45,0.662,0.673,GEV,GEV,89.24,87.06,63.34,135.35,131.49,95.65,135.3,131.5,2.504,2.9356,40.8904,41.5055,2.8897,1.0253,0.6054,1.4094,0.595,False
ID00279,ANDERSON RANCH,ANDERSON RANCH,ID,43.3588,-115.4491,1405,503500,24h,nid_facility_id,0.0,narrow_band,,252.0,,True,34,34,0.734,0.734,GEV,GEV,70.5,70.5,73.67,117.48,117.48,122.76,117.5,117.5,0.0,0.0,-4.303,-4.3011,0.0,1.0,0.0,0.957,0.0293,True
ID00279,ANDERSON RANCH,ANDERSON RANCH,ID,43.3588,-115.4491,1405,503500,72h,nid_facility_id,0.0,narrow_band,,252.0,,True,45,45,0.76,0.76,GEV,GEV,106.88,106.88,110.75,175.13,175.13,181.47,175.1,175.1,0.0,0.0,-3.4944,-3.4937,0.0,1.0,0.0,0.9651,0.0104,True
ID00282,BLACK CANYON DIVERSION,BLACK CANYON DIVERSION,ID,43.9303,-116.4367,834,29822,24h,nid_facility_id,0.0,wide_band,False,1698.0,2026-08-12 06:43:30.040000+00:00,True,41,41,0.777,0.777,GEV,GEV,71.17,71.17,59.65,126.12,126.12,105.7,126.1,126.1,0.0,0.0,19.3127,19.3188,0.0,1.0,0.0,1.1931,0.0265,True
ID00282,BLACK CANYON DIVERSION,BLACK CANYON DIVERSION,ID,43.9303,-116.4367,834,29822,72h,nid_facility_id,0.0,wide_band,False,1698.0,2026-08-12 06:43:30.040000+00:00,True,46,46,0.485,0.485,GEV,GEV,105.4,105.4,75.02,165.73,165.73,117.96,165.7,165.7,0.0,0.0,40.4959,40.4968,0.0,1.0,0.0,1.4049,0.0196,True
ID00285,MANN CREEK,MANN CREEK,ID,44.392,-116.8955,869,15372,24h,nid_facility_id,0.0,wide_band,True,2363.0,2026-08-12 13:04:17.809999872+00:00,True,49,47,0.877,0.734,GEV,GEV,71.68,72.71,59.81,125.97,127.53,104.9,126.0,127.5,-1.4166,-1.2232,19.8462,20.0858,-1.1765,0.986,0.5528,1.1986,0.554,False
ID00285,MANN CREEK,MANN CREEK,ID,44.392,-116.8955,869,15372,72h,nid_facility_id,0.0,wide_band,True,2363.0,2026-08-12 13:04:17.809999872+00:00,True,50,50,0.808,0.671,GEV,GEV,100.72,102.38,78.52,159.9,163.1,125.08,159.9,163.1,-1.6214,-1.962,28.2731,27.8382,-1.962,0.9835,0.452,1.2824,0.4555,False
ID00344,RIRIE,RIRIE,ID,43.582,-111.7425,1578,100500,24h,nid_facility_id,0.0,narrow_band,False,613.0,,True,44,44,0.458,0.458,GEV,GEV,63.99,63.99,57.1,106.83,106.83,95.34,106.8,106.8,0.0,0.0,12.0665,12.0516,0.0,1.0,0.0,1.1205,0.029,True
ID00344,RIRIE,RIRIE,ID,43.582,-111.7425,1578,100500,72h,nid_facility_id,0.0,narrow_band,False,613.0,,True,42,42,0.549,0.549,GEV,GEV,86.8,86.8,71.87,136.85,136.85,113.32,136.8,136.8,0.0,0.0,20.7736,20.7642,0.0,1.0,0.0,1.2077,0.0182,True
ID10002,SOLDIERS MEADOW,SOLDIERS MEADOW,ID,46.1675,-116.7358,1409,3195,24h,nid_facility_id,0.0,wide_band,True,5901.0,2026-08-13 01:44:57.995000064+00:00,True,48,46,0.683,0.659,GLO,GEV,78.83,91.67,98.09,131.82,217.73,232.98,131.8,217.7,-14.0068,-39.4571,-19.635,-43.42,-39.458,0.8443,36.8077,0.789,36.8137,False
ID10002,SOLDIERS MEADOW,SOLDIERS MEADOW,ID,46.1675,-116.7358,1409,3195,72h,nid_facility_id,0.0,wide_band,True,5901.0,2026-08-13 01:44:57.995000064+00:00,True,49,47,-0.558,0.356,GLO,GEV,109.38,132.77,144.79,173.73,294.55,321.22,173.7,294.6,-17.6169,-41.0185,-24.4561,-45.9156,-41.0387,0.8094,35.3985,0.7422,35.4019,False
IL50021,UPPER SALT CREEK STRUCTURE 2 DAM,UPPER SALT CREEK STRUCTURE 2 DAM,IL,42.0733,-88.06,229,985,24h,nid_facility_id,0.0,wide_band,True,12335.0,2026-08-14 02:04:40.100000+00:00,True,15,33,0.015,0.013,GNO,GLO,184.8,95.66,,502.92,152.3,,502.9,152.3,93.1842,230.2167,,,230.2035,2.0003,90.484,,,False
IL50021,UPPER SALT CREEK STRUCTURE 2 DAM,UPPER SALT CREEK STRUCTURE 2 DAM,IL,42.0733,-88.06,229,985,72h,nid_facility_id,0.0,wide_band,True,12335.0,2026-08-14 02:04:40.100000+00:00,True,15,31,-0.31,-1.932,PE3,GLO,218.9,100.75,,580.02,144.07,,580.0,144.1,117.2705,302.596,,,302.4983,2.2622,105.5322,,,False
IL50045,UPPER SALT CREEK STRUCTURE 3 DAM,UPPER SALT CREEK STRUCTURE 3 DAM,IL,42.0664,-88.0644,229,1584,24h,nid_facility_id,0.0,wide_band,True,9163.0,2026-08-13 13:40:54.830000128+00:00,True,15,33,0.015,0.188,GNO,GLO,183.19,95.66,,478.85,152.3,,478.8,152.3,91.5011,214.4123,,,214.3795,1.9779,83.2319,,,False
IL50045,UPPER SALT CREEK STRUCTURE 3 DAM,UPPER SALT CREEK STRUCTURE 3 DAM,IL,42.0664,-88.0644,229,1584,72h,nid_facility_id,0.0,wide_band,True,9163.0,2026-08-13 13:40:54.830000128+00:00,True,15,32,-0.31,-1.842,PE3,GLO,212.58,100.75,,522.12,144.07,,522.1,144.1,110.9975,262.4072,,,262.3178,2.186,90.6394,,,False
IL50054,UPPER SALT CREEK STRUCTURE 4 DAM,UPPER SALT CREEK STRUCTURE 4 DAM,IL,42.1033,-88.01,224,775,24h,nid_facility_id,0.0,wide_band,True,14212.0,2026-08-14 08:50:44.040000+00:00,True,15,31,0.015,0.728,GNO,GLO,183.19,95.66,,479.83,152.3,,479.8,152.3,91.5011,215.0558,,,215.0361,1.9781,83.4531,,,False
IL50054,UPPER SALT CREEK STRUCTURE 4 DAM,UPPER SALT CREEK STRUCTURE 4 DAM,IL,42.1033,-88.01,224,775,72h,nid_facility_id,0.0,wide_band,True,14212.0,2026-08-14 08:50:44.040000+00:00,True,15,30,-0.31,-1.779,PE3,GLO,217.08,100.75,,558.8,144.07,,558.8,144.1,115.464,287.867,,,287.7863,2.239,99.6338,,,False
KS00017,CHENEY,CHENEY,KS,37.723,-97.802,427,566275,24h,nid_facility_id,0.0,narrow_band,,222.0,,False,13,13,-1.601,-1.601,GLO,GLO,,,,,,,528.7,528.7,,,,,0.0,,,,,
KS00017,CHENEY,CHENEY,KS,37.723,-97.802,427,566275,72h,nid_facility_id,0.0,narrow_band,,222.0,,False,14,14,-1.438,-1.438,GEV,GEV,,,,,,,289.9,289.9,,,,,0.0,,,,,
KS00019,CEDAR BLUFF,CEDAR BLUFF,KS,38.7939,-99.7222,659,730180,24h,nid_facility_id,0.0,narrow_band,,181.0,,True,43,43,-0.204,-0.204,GEV,GEV,155.31,155.31,158.73,294.02,294.02,300.49,294.0,294.0,0.0,0.0,-2.1546,-2.1531,0.0,1.0,0.0,0.9785,0.0124,True
KS00019,CEDAR BLUFF,CEDAR BLUFF,KS,38.7939,-99.7222,659,730180,72h,nid_facility_id,0.0,narrow_band,,181.0,,True,42,42,0.368,0.368,GEV,GEV,168.5,168.5,171.16,274.53,274.53,278.85,274.5,274.5,0.0,0.0,-1.5541,-1.5492,0.0,1.0,0.0,0.9845,0.0071,True
KS00021,GLEN ELDER,GLEN ELDER,KS,39.4964,-98.3156,446,1128740,24h,nid_facility_id,0.0,narrow_band,,122.0,,True,39,39,0.011,0.011,GEV,GEV,161.01,161.01,176.53,306.95,306.95,336.53,307.0,307.0,0.0,0.0,-8.7917,-8.7897,0.0,1.0,0.0,0.9121,0.0042,True
KS00021,GLEN ELDER,GLEN ELDER,KS,39.4964,-98.3156,446,1128740,72h,nid_facility_id,0.0,narrow_band,,122.0,,True,39,39,-0.084,-0.084,GEV,GEV,169.68,169.68,187.44,270.43,270.43,298.74,270.4,270.4,0.0,0.0,-9.475,-9.4765,0.0,1.0,0.0,0.9052,0.0079,True
KS00022,KIRWIN,KIRWIN,KS,39.662,-99.1274,524,513020,24h,nid_facility_id,0.0,narrow_band,,249.0,,True,42,42,0.436,0.436,GEV,GEV,157.89,157.89,171.64,293.23,293.23,318.78,293.2,293.2,0.0,0.0,-8.011,-8.0149,0.0,1.0,0.0,0.9199,0.0156,True
KS00022,KIRWIN,KIRWIN,KS,39.662,-99.1274,524,513020,72h,nid_facility_id,0.0,narrow_band,,249.0,,True,41,41,0.314,0.314,GEV,GEV,166.8,166.8,180.99,263.65,263.65,286.08,263.7,263.7,0.0,0.0,-7.8402,-7.8405,0.0,1.0,0.0,0.9216,0.0132,True
KS00023,LOVEWELL,LOVEWELL,KS,39.8902,-98.0268,488,186290,24h,nid_facility_id,0.0,narrow_band,,469.0,,True,36,36,-0.119,-0.119,GEV,GEV,161.89,161.89,,293.59,293.59,,293.6,293.6,0.0,0.0,,,0.0,1.0,0.0,,,True
KS00023,LOVEWELL,LOVEWELL,KS,39.8902,-98.0268,488,186290,72h,nid_facility_id,0.0,narrow_band,,469.0,,True,35,35,-0.089,-0.089,GEV,GEV,169.12,169.12,,261.27,261.27,,261.3,261.3,0.0,0.0,,,0.0,1.0,0.0,,,True
KS00024,NORTON,NORTON,KS,39.8045,-99.9311,708,193023,24h,nid_facility_id,0.0,narrow_band,,462.0,,False,40,40,0.562,0.562,GEV,GEV,,,,,,,283.3,283.3,,,,,0.0,,,,,
KS00024,NORTON,NORTON,KS,39.8045,-99.9311,708,193023,72h,nid_facility_id,0.0,narrow_band,,462.0,,False,39,39,0.576,0.576,GEV,GEV,,,,,,,257.5,257.5,,,,,0.0,,,,,
KS00025,WEBSTER,WEBSTER,KS,39.408,-99.4234,582,401650,24h,nid_facility_id,0.0,narrow_band,,311.0,,True,43,43,0.265,0.265,GEV,GEV,159.37,159.37,167.07,313.3,313.3,328.45,313.3,313.3,0.0,0.0,-4.6088,-4.6126,0.0,1.0,0.0,0.9539,0.0139,True
KS00025,WEBSTER,WEBSTER,KS,39.408,-99.4234,582,401650,72h,nid_facility_id,0.0,narrow_band,,311.0,,True,43,43,0.186,0.186,GEV,GEV,166.56,166.56,175.82,269.54,269.54,284.52,269.5,269.5,0.0,0.0,-5.2668,-5.265,0.0,1.0,0.0,0.9473,0.013,True
MT00564,COMO,COMO,MT,46.065,-114.2355,1348,40700,24h,nid_facility_id,0.0,wide_band,True,1443.0,2026-08-12 05:48:40.762500096+00:00,True,36,37,0.804,1.067,GEV,GEV,64.42,63.4,61.38,97.95,97.66,94.56,97.9,97.7,1.6088,0.2969,4.9528,3.585,0.2047,1.0152,2.1223,1.0485,2.1496,False
MT00564,COMO,COMO,MT,46.065,-114.2355,1348,40700,72h,nid_facility_id,0.0,wide_band,True,1443.0,2026-08-12 05:48:40.762500096+00:00,True,41,40,0.873,0.917,GLO,GLO,102.49,104.65,93.74,207.68,209.25,187.44,207.7,209.2,-2.064,-0.7503,9.3343,10.7981,-0.717,0.9803,2.4752,1.0944,2.4899,False
MT00565,HUNGRY HORSE,HUNGRY HORSE,MT,48.3413,-114.0126,1274,3588000,24h,nid_facility_id,0.0,narrow_band,,32.0,,True,42,42,0.264,0.264,GLO,GLO,103.8,103.8,104.08,244.44,244.44,245.1,244.4,244.4,0.0,0.0,-0.269,-0.2693,0.0,1.0,0.0,0.9973,0.0126,True
MT00565,HUNGRY HORSE,HUNGRY HORSE,MT,48.3413,-114.0126,1274,3588000,72h,nid_facility_id,0.0,narrow_band,,32.0,,True,42,42,0.546,0.546,GEV,GEV,144.31,144.31,143.09,257.17,257.17,255.0,257.2,257.2,0.0,0.0,0.8526,0.851,0.0,1.0,0.0,1.0085,0.0113,True
MT00567,ANITA,ANITA,MT,45.9321,-107.9994,921,570,24h,nid_facility_id,0.0,wide_band,True,16974.0,2026-08-14 19:06:12.600000+00:00,True,42,43,-1.189,-0.874,GNO,GNO,97.15,96.96,93.57,180.89,180.07,173.78,180.9,180.1,0.196,0.4554,3.826,4.0914,0.4442,1.0022,0.341,1.0385,0.3466,False
MT00567,ANITA,ANITA,MT,45.9321,-107.9994,921,570,72h,nid_facility_id,0.0,wide_band,True,16974.0,2026-08-14 19:06:12.600000+00:00,True,42,42,-1.174,-0.884,GEV,GEV,123.23,123.0,118.77,229.96,229.68,221.79,230.0,229.7,0.187,0.1219,3.7552,3.6837,0.1306,1.0017,0.5265,1.0374,0.5331,False
