"site","site_id","duration","dist","T","growth_factor","depth_mm"
"WARM SPRINGS RES. (USBR)","OR00082","24h","PE3",10000,3.321,86.65
"WARM SPRINGS RES. (USBR)","OR00082","24h","GNO",10000,3.8108,99.43
"WARM SPRINGS RES. (USBR)","OR00082","24h","GEV",10000,4.0248,105.01
"WARM SPRINGS RES. (USBR)","OR00082","24h","GLO",10000,5.8998,153.93
"WARM SPRINGS RES. (USBR)","OR00082","72h","GPA",10000,1.9567,67.25
"WARM SPRINGS RES. (USBR)","OR00082","72h","PE3",10000,2.9247,100.53
"WARM SPRINGS RES. (USBR)","OR00082","72h","GEV",10000,3.1076,106.81
"WARM SPRINGS RES. (USBR)","OR00082","72h","GNO",10000,3.1644,108.77
"WARM SPRINGS RES. (USBR)","OR00082","72h","GLO",10000,4.5699,157.08
"EL VADO","NM10008","24h","GPA",10000,2.1554,72.45
"EL VADO","NM10008","24h","PE3",10000,3.2184,108.18
"EL VADO","NM10008","24h","GNO",10000,3.5653,119.84
"EL VADO","NM10008","24h","GEV",10000,3.5965,120.89
"EL VADO","NM10008","24h","GLO",10000,5.3256,179
"EL VADO","NM10008","72h","GPA",10000,2.01,88.15
"EL VADO","NM10008","72h","PE3",10000,3.0375,133.21
"EL VADO","NM10008","72h","GEV",10000,3.2218,141.29
"EL VADO","NM10008","72h","GNO",10000,3.2873,144.16
"EL VADO","NM10008","72h","GLO",10000,4.7672,209.06
"BRADBURY","CA10136","24h","GPA",10000,2.9059,186.64
"BRADBURY","CA10136","24h","PE3",10000,4.3483,279.29
"BRADBURY","CA10136","24h","GNO",10000,5.0599,324.99
"BRADBURY","CA10136","24h","GEV",10000,5.3759,345.28
"BRADBURY","CA10136","24h","GLO",10000,8.0831,519.17
"BRADBURY","CA10136","72h","GPA",10000,3.4081,292.52
"BRADBURY","CA10136","72h","PE3",10000,4.9448,424.42
"BRADBURY","CA10136","72h","GNO",10000,5.9484,510.56
"BRADBURY","CA10136","72h","GEV",10000,6.5691,563.83
"BRADBURY","CA10136","72h","GLO",10000,9.8294,843.66
"TIETON DAM","WA00273","24h","GPA",10000,2.3282,207.6
"TIETON DAM","WA00273","24h","PE3",10000,3.3733,300.8
"TIETON DAM","WA00273","24h","GNO",10000,3.8529,343.56
"TIETON DAM","WA00273","24h","GEV",10000,4.0406,360.3
"TIETON DAM","WA00273","24h","GLO",10000,5.9477,530.36
"TIETON DAM","WA00273","72h","GPA",10000,2.1049,309.05
"TIETON DAM","WA00273","72h","PE3",10000,3.1081,456.34
"TIETON DAM","WA00273","72h","GNO",10000,3.4465,506.03
"TIETON DAM","WA00273","72h","GEV",10000,3.4884,512.18
"TIETON DAM","WA00273","72h","GLO",10000,5.1364,754.15
"WICKIUP","OR10022","24h","GPA",10000,2.1066,137.06
"WICKIUP","OR10022","24h","PE3",10000,3.0847,200.7
"WICKIUP","OR10022","24h","GNO",10000,3.4366,223.59
"WICKIUP","OR10022","24h","GEV",10000,3.5022,227.86
"WICKIUP","OR10022","24h","GLO",10000,5.1416,334.52
"WICKIUP","OR10022","72h","GPA",10000,1.8405,229.96
"WICKIUP","OR10022","72h","PE3",10000,2.7006,337.42
"WICKIUP","OR10022","72h","GEV",10000,2.8461,355.6
"WICKIUP","OR10022","72h","GNO",10000,2.9055,363.03
"WICKIUP","OR10022","72h","GLO",10000,4.1336,516.46
"RYE PATCH","NV10124","24h","GPA",10000,2.3601,62.96
"RYE PATCH","NV10124","24h","PE3",10000,3.5209,93.92
"RYE PATCH","NV10124","24h","GNO",10000,3.9727,105.97
"RYE PATCH","NV10124","24h","GEV",10000,4.0891,109.08
"RYE PATCH","NV10124","24h","GLO",10000,6.0857,162.34
"RYE PATCH","NV10124","72h","GPA",10000,2.2409,77.7
"RYE PATCH","NV10124","72h","PE3",10000,3.4228,118.69
"RYE PATCH","NV10124","72h","GEV",10000,3.7712,130.77
"RYE PATCH","NV10124","72h","GNO",10000,3.7745,130.89
"RYE PATCH","NV10124","72h","GLO",10000,5.6435,195.69
"WEST DIKE","OK20502","24h","GPA",10000,2.6187,197.14
"WEST DIKE","OK20502","24h","PE3",10000,3.7161,279.76
"WEST DIKE","OK20502","24h","GNO",10000,4.3684,328.87
"WEST DIKE","OK20502","24h","GEV",10000,4.7368,356.61
"WEST DIKE","OK20502","24h","GLO",10000,6.9659,524.42
"WEST DIKE","OK20502","72h","GPA",10000,2.2059,199.19
"WEST DIKE","OK20502","72h","PE3",10000,3.2945,297.48
"WEST DIKE","OK20502","72h","GNO",10000,3.6669,331.12
"WEST DIKE","OK20502","72h","GEV",10000,3.7183,335.76
"WEST DIKE","OK20502","72h","GLO",10000,5.5145,497.95
"MEDICINE CREEK","NE01073","24h","GPA",10000,2.4146,156.71
"MEDICINE CREEK","NE01073","24h","PE3",10000,3.5039,227.41
"MEDICINE CREEK","NE01073","24h","GNO",10000,4.0245,261.19
"MEDICINE CREEK","NE01073","24h","GEV",10000,4.2439,275.43
"MEDICINE CREEK","NE01073","24h","GLO",10000,6.263,406.47
"MEDICINE CREEK","NE01073","72h","GPA",10000,2.1566,165.01
"MEDICINE CREEK","NE01073","72h","PE3",10000,3.2324,247.32
"MEDICINE CREEK","NE01073","72h","GNO",10000,3.5738,273.43
"MEDICINE CREEK","NE01073","72h","GEV",10000,3.5944,275.02
"MEDICINE CREEK","NE01073","72h","GLO",10000,5.3299,407.8
"NORTON","KS00024","24h","GPA",10000,2.4284,160.84
"NORTON","KS00024","24h","PE3",10000,3.5214,233.23
"NORTON","KS00024","24h","GNO",10000,4.0498,268.23
"NORTON","KS00024","24h","GEV",10000,4.2769,283.28
"NORTON","KS00024","24h","GLO",10000,6.3121,418.07
"NORTON","KS00024","72h","GPA",10000,2.057,158.54
"NORTON","KS00024","72h","PE3",10000,3.1045,239.28
"NORTON","KS00024","72h","GEV",10000,3.3407,257.48
"NORTON","KS00024","72h","GNO",10000,3.3819,260.66
"NORTON","KS00024","72h","GLO",10000,4.9495,381.49
"DEER FLAT UPPER","ID00276","24h","GPA",10000,2.2135,65.15
"DEER FLAT UPPER","ID00276","24h","PE3",10000,3.2056,94.36
"DEER FLAT UPPER","ID00276","24h","GNO",10000,3.628,106.79
"DEER FLAT UPPER","ID00276","24h","GEV",10000,3.7687,110.93
"DEER FLAT UPPER","ID00276","24h","GLO",10000,5.5295,162.76
"DEER FLAT UPPER","ID00276","72h","GPA",10000,1.9073,84.01
"DEER FLAT UPPER","ID00276","72h","PE3",10000,2.8483,125.46
"DEER FLAT UPPER","ID00276","72h","GEV",10000,2.9852,131.49
"DEER FLAT UPPER","ID00276","72h","GNO",10000,3.0619,134.87
"DEER FLAT UPPER","ID00276","72h","GLO",10000,4.3784,192.85
"STARVATION","UT10136","24h","GPA",10000,2.2828,75.97
"STARVATION","UT10136","24h","PE3",10000,3.3268,110.71
"STARVATION","UT10136","24h","GNO",10000,3.7754,125.64
"STARVATION","UT10136","24h","GEV",10000,3.9281,130.72
"STARVATION","UT10136","24h","GLO",10000,5.7872,192.59
"STARVATION","UT10136","72h","GPA",10000,2.1784,98.77
"STARVATION","UT10136","72h","PE3",10000,3.2262,146.28
"STARVATION","UT10136","72h","GNO",10000,3.5978,163.14
"STARVATION","UT10136","72h","GEV",10000,3.662,166.05
"STARVATION","UT10136","72h","GLO",10000,5.4104,245.32
"LOVEWELL","KS00023","24h","GPA",10000,2.3875,168.04
"LOVEWELL","KS00023","24h","PE3",10000,3.5007,246.4
"LOVEWELL","KS00023","24h","GNO",10000,3.9927,281.03
"LOVEWELL","KS00023","24h","GEV",10000,4.1711,293.59
"LOVEWELL","KS00023","24h","GLO",10000,6.1741,434.57
"LOVEWELL","KS00023","72h","GPA",10000,2.0105,163.31
"LOVEWELL","KS00023","72h","PE3",10000,3.0494,247.7
"LOVEWELL","KS00023","72h","GEV",10000,3.2165,261.27
"LOVEWELL","KS00023","72h","GNO",10000,3.2928,267.47
"LOVEWELL","KS00023","72h","GLO",10000,4.7657,387.11
"ALCOVA","WY01290","24h","GPA",10000,2.7151,95.48
"ALCOVA","WY01290","24h","PE3",10000,3.9257,138.05
"ALCOVA","WY01290","24h","GNO",10000,4.5996,161.74
"ALCOVA","WY01290","24h","GEV",10000,4.953,174.17
"ALCOVA","WY01290","24h","GLO",10000,7.342,258.18
"ALCOVA","WY01290","72h","GPA",10000,2.5401,111.86
"ALCOVA","WY01290","72h","PE3",10000,3.8054,167.59
"ALCOVA","WY01290","72h","GNO",10000,4.3388,191.08
"ALCOVA","WY01290","72h","GEV",10000,4.5122,198.71
"ALCOVA","WY01290","72h","GLO",10000,6.75,297.26
"PARKER","AZ10312","24h","GPA",10000,2.4145,116.86
"PARKER","AZ10312","24h","PE3",10000,3.5451,171.59
"PARKER","AZ10312","24h","GNO",10000,4.0486,195.95
"PARKER","AZ10312","24h","GEV",10000,4.2341,204.93
"PARKER","AZ10312","24h","GLO",10000,6.2741,303.67
"PARKER","AZ10312","72h","GPA",10000,2.5265,156.34
"PARKER","AZ10312","72h","PE3",10000,3.7052,229.28
"PARKER","AZ10312","72h","GNO",10000,4.2657,263.96
"PARKER","AZ10312","72h","GEV",10000,4.4998,278.45
"PARKER","AZ10312","72h","GLO",10000,6.6803,413.38
"VIRGINIA SMITH DAM","NE02287","24h","GPA",10000,2.2659,147.2
"VIRGINIA SMITH DAM","NE02287","24h","PE3",10000,3.3161,215.41
"VIRGINIA SMITH DAM","NE02287","24h","GNO",10000,3.7501,243.61
"VIRGINIA SMITH DAM","NE02287","24h","GEV",10000,3.8842,252.32
"VIRGINIA SMITH DAM","NE02287","24h","GLO",10000,5.7284,372.12
"VIRGINIA SMITH DAM","NE02287","72h","GPA",10000,2.1005,163.19
"VIRGINIA SMITH DAM","NE02287","72h","PE3",10000,3.125,242.79
"VIRGINIA SMITH DAM","NE02287","72h","GNO",10000,3.4493,267.99
"VIRGINIA SMITH DAM","NE02287","72h","GEV",10000,3.4681,269.45
"VIRGINIA SMITH DAM","NE02287","72h","GLO",10000,5.1196,397.76
"KEECHELUS DAM","WA00265","24h","GPA",10000,2.3505,205.75
"KEECHELUS DAM","WA00265","24h","PE3",10000,3.3832,296.14
"KEECHELUS DAM","WA00265","24h","GNO",10000,3.8831,339.9
"KEECHELUS DAM","WA00265","24h","GEV",10000,4.0984,358.75
"KEECHELUS DAM","WA00265","24h","GLO",10000,6.0222,527.15
"KEECHELUS DAM","WA00265","72h","GPA",10000,2.0965,292.94
"KEECHELUS DAM","WA00265","72h","PE3",10000,3.0963,432.63
"KEECHELUS DAM","WA00265","72h","GNO",10000,3.43,479.26
"KEECHELUS DAM","WA00265","72h","GEV",10000,3.4678,484.54
"KEECHELUS DAM","WA00265","72h","GLO",10000,5.105,713.3
"HORSETOOTH","CO01659","24h","GPA",10000,2.4415,113.67
"HORSETOOTH","CO01659","24h","PE3",10000,3.5212,163.94
"HORSETOOTH","CO01659","24h","GNO",10000,4.0639,189.2
"HORSETOOTH","CO01659","24h","GEV",10000,4.3118,200.75
"HORSETOOTH","CO01659","24h","GLO",10000,6.3535,295.8
"HORSETOOTH","CO01659","72h","GPA",10000,2.5562,155.59
"HORSETOOTH","CO01659","72h","PE3",10000,3.7264,226.82
"HORSETOOTH","CO01659","72h","GNO",10000,4.3104,262.36
"HORSETOOTH","CO01659","72h","GEV",10000,4.5744,278.43
"HORSETOOTH","CO01659","72h","GLO",10000,6.7809,412.74
"ISLAND PARK","ID00272","24h","GPA",10000,2.0728,71.1
"ISLAND PARK","ID00272","24h","PE3",10000,3.0102,103.26
"ISLAND PARK","ID00272","24h","GNO",10000,3.3564,115.13
"ISLAND PARK","ID00272","24h","GEV",10000,3.4292,117.63
"ISLAND PARK","ID00272","24h","GLO",10000,5.0138,171.99
"ISLAND PARK","ID00272","72h","GPA",10000,1.9791,99.31
"ISLAND PARK","ID00272","72h","PE3",10000,2.8731,144.18
"ISLAND PARK","ID00272","72h","GNO",10000,3.1704,159.1
"ISLAND PARK","ID00272","72h","GEV",10000,3.2029,160.73
"ISLAND PARK","ID00272","72h","GLO",10000,4.6654,234.12
"LAKE ALTUS","OK02500","24h","GPA",10000,2.5043,182
"LAKE ALTUS","OK02500","24h","PE3",10000,3.6265,263.55
"LAKE ALTUS","OK02500","24h","GNO",10000,4.1945,304.83
"LAKE ALTUS","OK02500","24h","GEV",10000,4.4569,323.9
"LAKE ALTUS","OK02500","24h","GLO",10000,6.5851,478.57
"LAKE ALTUS","OK02500","72h","GPA",10000,2.2442,197.73
"LAKE ALTUS","OK02500","72h","PE3",10000,3.3438,294.62
"LAKE ALTUS","OK02500","72h","GNO",10000,3.7394,329.48
"LAKE ALTUS","OK02500","72h","GEV",10000,3.8131,335.97
"LAKE ALTUS","OK02500","72h","GLO",10000,5.6562,498.37
"BULL LAKE","WY01378","24h","GPA",10000,2.2305,70.84
"BULL LAKE","WY01378","24h","PE3",10000,3.4068,108.2
"BULL LAKE","WY01378","24h","GEV",10000,3.746,118.97
"BULL LAKE","WY01378","24h","GNO",10000,3.7534,119.2
"BULL LAKE","WY01378","24h","GLO",10000,5.6043,177.98
"BULL LAKE","WY01378","72h","GPA",10000,2.2999,93.58
"BULL LAKE","WY01378","72h","PE3",10000,3.5228,143.33
"BULL LAKE","WY01378","72h","GNO",10000,3.8993,158.65
"BULL LAKE","WY01378","72h","GEV",10000,3.9099,159.09
"BULL LAKE","WY01378","72h","GLO",10000,5.8656,238.66
"RED WILLOW","NE01076","24h","GPA",10000,2.3954,150.88
"RED WILLOW","NE01076","24h","PE3",10000,3.5156,221.43
"RED WILLOW","NE01076","24h","GNO",10000,4.0102,252.58
"RED WILLOW","NE01076","24h","GEV",10000,4.1892,263.86
"RED WILLOW","NE01076","24h","GLO",10000,6.204,390.76
"RED WILLOW","NE01076","72h","GPA",10000,2.1036,155.73
"RED WILLOW","NE01076","72h","PE3",10000,3.1893,236.1
"RED WILLOW","NE01076","72h","GEV",10000,3.4481,255.26
"RED WILLOW","NE01076","72h","GNO",10000,3.4835,257.88
"RED WILLOW","NE01076","72h","GLO",10000,5.1254,379.42
"GREEN MOUNTAIN","CO01658","24h","GPA",10000,2.6806,101.81
"GREEN MOUNTAIN","CO01658","24h","PE3",10000,3.6397,138.23
"GREEN MOUNTAIN","CO01658","24h","GNO",10000,4.3763,166.21
"GREEN MOUNTAIN","CO01658","24h","GEV",10000,4.8927,185.82
"GREEN MOUNTAIN","CO01658","24h","GLO",10000,7.0986,269.6
"GREEN MOUNTAIN","CO01658","72h","GPA",10000,3.678,197.8
"GREEN MOUNTAIN","CO01658","72h","PE3",10000,4.3047,231.5
"GREEN MOUNTAIN","CO01658","72h","GNO",10000,5.6845,305.7
"GREEN MOUNTAIN","CO01658","72h","GEV",10000,7.0921,381.4
"GREEN MOUNTAIN","CO01658","72h","GLO",10000,9.9723,536.29
"IMPERIAL DIVERSION","CA10159","24h","GPA",10000,3.2118,143.34
"IMPERIAL DIVERSION","CA10159","24h","PE3",10000,4.6282,206.55
"IMPERIAL DIVERSION","CA10159","24h","GNO",10000,5.5484,247.61
"IMPERIAL DIVERSION","CA10159","24h","GEV",10000,6.1149,272.89
"IMPERIAL DIVERSION","CA10159","24h","GLO",10000,9.1123,406.66
"IMPERIAL DIVERSION","CA10159","72h","GPA",10000,3.1733,186.65
"IMPERIAL DIVERSION","CA10159","72h","PE3",10000,4.6554,273.82
"IMPERIAL DIVERSION","CA10159","72h","GNO",10000,5.5282,325.15
"IMPERIAL DIVERSION","CA10159","72h","GEV",10000,6.0162,353.86
"IMPERIAL DIVERSION","CA10159","72h","GLO",10000,9.014,530.18
"BOR DEER CREEK","UT10117","24h","GPA",10000,1.9028,74.55
"BOR DEER CREEK","UT10117","24h","PE3",10000,2.8075,110
"BOR DEER CREEK","UT10117","24h","GEV",10000,2.9937,117.29
"BOR DEER CREEK","UT10117","24h","GNO",10000,3.0388,119.06
"BOR DEER CREEK","UT10117","24h","GLO",10000,4.3709,171.26
"BOR DEER CREEK","UT10117","72h","GPA",10000,2.0123,107.21
"BOR DEER CREEK","UT10117","72h","PE3",10000,2.9449,156.89
"BOR DEER CREEK","UT10117","72h","GNO",10000,3.2482,173.05
"BOR DEER CREEK","UT10117","72h","GEV",10000,3.2745,174.45
"BOR DEER CREEK","UT10117","72h","GLO",10000,4.7899,255.18
"SUGARLOAF","CO01669","24h","GPA",10000,2.2328,75.21
"SUGARLOAF","CO01669","24h","PE3",10000,3.2547,109.64
"SUGARLOAF","CO01669","24h","GNO",10000,3.6776,123.89
"SUGARLOAF","CO01669","24h","GEV",10000,3.8088,128.31
"SUGARLOAF","CO01669","24h","GLO",10000,5.6044,188.79
"SUGARLOAF","CO01669","72h","GPA",10000,2.3073,100.07
"SUGARLOAF","CO01669","72h","PE3",10000,3.3137,143.72
"SUGARLOAF","CO01669","72h","GNO",10000,3.7949,164.59
"SUGARLOAF","CO01669","72h","GEV",10000,3.9978,173.39
"SUGARLOAF","CO01669","72h","GLO",10000,5.8636,254.32
"TWIN LAKES","CO02045","24h","GPA",10000,2.238,75.78
"TWIN LAKES","CO02045","24h","PE3",10000,3.274,110.86
"TWIN LAKES","CO02045","24h","GNO",10000,3.6944,125.1
"TWIN LAKES","CO02045","24h","GEV",10000,3.8179,129.28
"TWIN LAKES","CO02045","24h","GLO",10000,5.6257,190.5
"TWIN LAKES","CO02045","72h","GPA",10000,2.2702,98.89
"TWIN LAKES","CO02045","72h","PE3",10000,3.3009,143.79
"TWIN LAKES","CO02045","72h","GNO",10000,3.7464,163.19
"TWIN LAKES","CO02045","72h","GEV",10000,3.9002,169.89
"TWIN LAKES","CO02045","72h","GLO",10000,5.7396,250.02
"PACTOLA DIKE #2","SD01139","24h","GPA",10000,2.4747,121.78
"PACTOLA DIKE #2","SD01139","24h","PE3",10000,3.6331,178.79
"PACTOLA DIKE #2","SD01139","24h","GNO",10000,4.1664,205.03
"PACTOLA DIKE #2","SD01139","24h","GEV",10000,4.3765,215.37
"PACTOLA DIKE #2","SD01139","24h","GLO",10000,6.493,319.52
"PACTOLA DIKE #2","SD01139","72h","GPA",10000,2.298,139.95
"PACTOLA DIKE #2","SD01139","72h","PE3",10000,3.4695,211.28
"PACTOLA DIKE #2","SD01139","72h","GNO",10000,3.8705,235.71
"PACTOLA DIKE #2","SD01139","72h","GEV",10000,3.926,239.08
"PACTOLA DIKE #2","SD01139","72h","GLO",10000,5.8592,356.81
"VALLECITO","CO01695","24h","GPA",10000,2.129,72.2
"VALLECITO","CO01695","24h","PE3",10000,3.1579,107.09
"VALLECITO","CO01695","24h","GNO",10000,3.5018,118.75
"VALLECITO","CO01695","24h","GEV",10000,3.5413,120.09
"VALLECITO","CO01695","24h","GLO",10000,5.2268,177.25
"VALLECITO","CO01695","72h","GPA",10000,1.8898,85.19
"VALLECITO","CO01695","72h","PE3",10000,2.8409,128.07
"VALLECITO","CO01695","72h","GEV",10000,2.9281,132
"VALLECITO","CO01695","72h","GNO",10000,3.0327,136.72
"VALLECITO","CO01695","72h","GLO",10000,4.3009,193.89
"GERBER RESERVOR","OR00584","24h","GPA",10000,2.6145,113.58
"GERBER RESERVOR","OR00584","24h","PE3",10000,3.5976,156.28
"GERBER RESERVOR","OR00584","24h","GNO",10000,4.286,186.19
"GERBER RESERVOR","OR00584","24h","GEV",10000,4.7371,205.78
"GERBER RESERVOR","OR00584","24h","GLO",10000,6.8945,299.5
"GERBER RESERVOR","OR00584","72h","GPA",10000,2.5586,157.45
"GERBER RESERVOR","OR00584","72h","PE3",10000,3.6118,222.26
"GERBER RESERVOR","OR00584","72h","GNO",10000,4.2412,260.99
"GERBER RESERVOR","OR00584","72h","GEV",10000,4.5987,282.99
"GERBER RESERVOR","OR00584","72h","GLO",10000,6.7431,414.95
"MORROW POINT","CO01689","24h","GPA",10000,2.1617,62.56
"MORROW POINT","CO01689","24h","PE3",10000,3.1751,91.88
"MORROW POINT","CO01689","24h","GNO",10000,3.5508,102.75
"MORROW POINT","CO01689","24h","GEV",10000,3.6312,105.08
"MORROW POINT","CO01689","24h","GLO",10000,5.3464,154.72
"MORROW POINT","CO01689","72h","GPA",10000,1.996,75.53
"MORROW POINT","CO01689","72h","PE3",10000,2.969,112.34
"MORROW POINT","CO01689","72h","GEV",10000,3.2129,121.57
"MORROW POINT","CO01689","72h","GNO",10000,3.2383,122.53
"MORROW POINT","CO01689","72h","GLO",10000,4.7243,178.76
"RUEDI","CO01664","24h","GPA",10000,2.1731,63.77
"RUEDI","CO01664","24h","PE3",10000,3.1809,93.34
"RUEDI","CO01664","24h","GNO",10000,3.5674,104.68
"RUEDI","CO01664","24h","GEV",10000,3.6621,107.46
"RUEDI","CO01664","24h","GLO",10000,5.3872,158.08
"RUEDI","CO01664","72h","GPA",10000,2.1607,81.27
"RUEDI","CO01664","72h","PE3",10000,3.1317,117.79
"RUEDI","CO01664","72h","GNO",10000,3.5261,132.62
"RUEDI","CO01664","72h","GEV",10000,3.6421,136.99
"RUEDI","CO01664","72h","GLO",10000,5.3369,200.73
"TAYLOR PARK","CO00151","24h","GPA",10000,2.0678,59
"TAYLOR PARK","CO00151","24h","PE3",10000,3.0843,88
"TAYLOR PARK","CO00151","24h","GEV",10000,3.385,96.58
"TAYLOR PARK","CO00151","24h","GNO",10000,3.3873,96.65
"TAYLOR PARK","CO00151","24h","GLO",10000,4.996,142.55
"TAYLOR PARK","CO00151","72h","GPA",10000,2.0224,74.66
"TAYLOR PARK","CO00151","72h","PE3",10000,3.0133,111.24
"TAYLOR PARK","CO00151","72h","GEV",10000,3.2754,120.91
"TAYLOR PARK","CO00151","72h","GNO",10000,3.294,121.6
"TAYLOR PARK","CO00151","72h","GLO",10000,4.8241,178.08
"CARTER LAKE DAM NO. 1","CO01650","24h","GPA",10000,2.9321,128.49
"CARTER LAKE DAM NO. 1","CO01650","24h","PE3",10000,3.9439,172.84
"CARTER LAKE DAM NO. 1","CO01650","24h","GNO",10000,4.8174,211.11
"CARTER LAKE DAM NO. 1","CO01650","24h","GEV",10000,5.4753,239.95
"CARTER LAKE DAM NO. 1","CO01650","24h","GLO",10000,7.9533,348.54
"CARTER LAKE DAM NO. 1","CO01650","72h","GPA",10000,2.7083,158.21
"CARTER LAKE DAM NO. 1","CO01650","72h","PE3",10000,3.8882,227.14
"CARTER LAKE DAM NO. 1","CO01650","72h","GNO",10000,4.5688,266.9
"CARTER LAKE DAM NO. 1","CO01650","72h","GEV",10000,4.9409,288.64
"CARTER LAKE DAM NO. 1","CO01650","72h","GLO",10000,7.3058,426.79
"BOR PINEVIEW","UT10132","24h","GPA",10000,2.021,88.04
"BOR PINEVIEW","UT10132","24h","PE3",10000,2.943,128.21
"BOR PINEVIEW","UT10132","24h","GNO",10000,3.2581,141.94
"BOR PINEVIEW","UT10132","24h","GEV",10000,3.3012,143.82
"BOR PINEVIEW","UT10132","24h","GLO",10000,4.8221,210.07
"BOR PINEVIEW","UT10132","72h","GPA",10000,1.9124,113.23
"BOR PINEVIEW","UT10132","72h","PE3",10000,2.8364,167.94
"BOR PINEVIEW","UT10132","72h","GEV",10000,3.0095,178.18
"BOR PINEVIEW","UT10132","72h","GNO",10000,3.0645,181.44
"BOR PINEVIEW","UT10132","72h","GLO",10000,4.4044,260.77
"MASON DAM","OR00577","24h","GPA",10000,2.2316,75.82
"MASON DAM","OR00577","24h","PE3",10000,3.1667,107.59
"MASON DAM","OR00577","24h","GNO",10000,3.6252,123.16
"MASON DAM","OR00577","24h","GEV",10000,3.8269,130.02
"MASON DAM","OR00577","24h","GLO",10000,5.5779,189.5
"MASON DAM","OR00577","72h","GPA",10000,2.0551,98.72
"MASON DAM","OR00577","72h","PE3",10000,2.9533,141.86
"MASON DAM","OR00577","72h","GNO",10000,3.3048,158.74
"MASON DAM","OR00577","72h","GEV",10000,3.397,163.17
"MASON DAM","OR00577","72h","GLO",10000,4.9449,237.52
"RIRIE","ID00344","24h","GPA",10000,2.0763,64.58
"RIRIE","ID00344","24h","PE3",10000,3.0243,94.07
"RIRIE","ID00344","24h","GNO",10000,3.3681,104.76
"RIRIE","ID00344","24h","GEV",10000,3.4346,106.83
"RIRIE","ID00344","24h","GLO",10000,5.0277,156.39
"RIRIE","ID00344","72h","GPA",10000,1.9495,85.59
"RIRIE","ID00344","72h","PE3",10000,2.861,125.61
"RIRIE","ID00344","72h","GEV",10000,3.1171,136.85
"RIRIE","ID00344","72h","GNO",10000,3.1264,137.26
"RIRIE","ID00344","72h","GLO",10000,4.5523,199.86
"ENDERS DAM","NE01070","24h","GPA",10000,2.4744,145.89
"ENDERS DAM","NE01070","24h","PE3",10000,3.5803,211.09
"ENDERS DAM","NE01070","24h","GNO",10000,4.1347,243.78
"ENDERS DAM","NE01070","24h","GEV",10000,4.3871,258.67
"ENDERS DAM","NE01070","24h","GLO",10000,6.4761,381.84
"ENDERS DAM","NE01070","72h","GPA",10000,2.1089,147.88
"ENDERS DAM","NE01070","72h","PE3",10000,3.2058,224.79
"ENDERS DAM","NE01070","72h","GEV",10000,3.4568,242.39
"ENDERS DAM","NE01070","72h","GNO",10000,3.4981,245.29
"ENDERS DAM","NE01070","72h","GLO",10000,5.144,360.7
"RIDGWAY","CO02706","24h","GPA",10000,2.0742,67.04
"RIDGWAY","CO02706","24h","PE3",10000,3.0543,98.71
"RIDGWAY","CO02706","24h","GNO",10000,3.3809,109.27
"RIDGWAY","CO02706","24h","GEV",10000,3.4173,110.44
"RIDGWAY","CO02706","24h","GLO",10000,5.0214,162.29
"RIDGWAY","CO02706","72h","GPA",10000,2.0078,82.63
"RIDGWAY","CO02706","72h","PE3",10000,2.9783,122.56
"RIDGWAY","CO02706","72h","GEV",10000,3.2459,133.58
"RIDGWAY","CO02706","72h","GNO",10000,3.2584,134.09
"RIDGWAY","CO02706","72h","GLO",10000,4.7703,196.31
"SCOFIELD","UT10133","24h","GPA",10000,2.3297,79.87
"SCOFIELD","UT10133","24h","PE3",10000,3.3463,114.72
"SCOFIELD","UT10133","24h","GNO",10000,3.8387,131.6
"SCOFIELD","UT10133","24h","GEV",10000,4.0509,138.87
"SCOFIELD","UT10133","24h","GLO",10000,5.945,203.81
"SCOFIELD","UT10133","72h","GPA",10000,2.2184,101.4
"SCOFIELD","UT10133","72h","PE3",10000,3.2365,147.93
"SCOFIELD","UT10133","72h","GNO",10000,3.6509,166.88
"SCOFIELD","UT10133","72h","GEV",10000,3.7737,172.49
"SCOFIELD","UT10133","72h","GLO",10000,5.5522,253.78
"NELSON DIKE DA","MT00574","24h","GPA",10000,2.7676,114.71
"NELSON DIKE DA","MT00574","24h","PE3",10000,4.0172,166.51
"NELSON DIKE DA","MT00574","24h","GNO",10000,4.7109,195.26
"NELSON DIKE DA","MT00574","24h","GEV",10000,5.0737,210.3
"NELSON DIKE DA","MT00574","24h","GLO",10000,7.5367,312.39
"NELSON DIKE DA","MT00574","72h","GPA",10000,2.6929,140.99
"NELSON DIKE DA","MT00574","72h","PE3",10000,3.9631,207.49
"NELSON DIKE DA","MT00574","72h","GNO",10000,4.5994,240.81
"NELSON DIKE DA","MT00574","72h","GEV",10000,4.8888,255.96
"NELSON DIKE DA","MT00574","72h","GLO",10000,7.2876,381.55
"MERRITT DAM","NE01074","24h","GPA",10000,2.2545,128.85
"MERRITT DAM","NE01074","24h","PE3",10000,3.3755,192.92
"MERRITT DAM","NE01074","24h","GNO",10000,3.7685,215.38
"MERRITT DAM","NE01074","24h","GEV",10000,3.8321,219.02
"MERRITT DAM","NE01074","24h","GLO",10000,5.6959,325.53
"MERRITT DAM","NE01074","72h","GPA",10000,2.0989,143.51
"MERRITT DAM","NE01074","72h","PE3",10000,3.1718,216.87
"MERRITT DAM","NE01074","72h","GEV",10000,3.4418,235.33
"MERRITT DAM","NE01074","72h","GNO",10000,3.4693,237.21
