"site","site_id","duration","return_period_yr","depth_circular_mm","depth_cluster_mm","band_pct","band_source"
"FOUR MILE LAKE DAM (USBR)","OR00022","24h",500,171.56,201.72,14.95,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","24h",1000,187.71,218.47,14.08,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","24h",2000,204.48,235.56,13.19,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","24h",5000,227.61,258.7,12.02,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","24h",10000,245.88,276.64,11.12,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",2,90.83,120.26,24.47,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",5,120.92,152.43,20.67,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",10,141.05,174.89,19.35,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",25,166.71,206.32,19.2,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",50,185.91,232.54,20.05,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",100,205.12,261.52,21.57,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",200,224.4,293.76,23.61,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",500,250.07,342.17,26.92,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",1000,269.63,383.82,29.75,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",2000,289.34,430.39,32.77,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",5000,315.61,500.55,36.95,"two_method"
"FOUR MILE LAKE DAM (USBR)","OR00022","72h",10000,335.65,560.98,40.17,"two_method"
"FOURMILE LAKE","OR10011","24h",2,56.91,73.76,22.84,"two_method"
"FOURMILE LAKE","OR10011","24h",5,76.41,96.83,21.09,"two_method"
"FOURMILE LAKE","OR10011","24h",10,89.99,112.54,20.04,"two_method"
"FOURMILE LAKE","OR10011","24h",25,107.95,132.91,18.78,"two_method"
"FOURMILE LAKE","OR10011","24h",50,121.88,148.41,17.88,"two_method"
"FOURMILE LAKE","OR10011","24h",100,136.24,164.12,16.99,"two_method"
"FOURMILE LAKE","OR10011","24h",200,151.09,180.11,16.11,"two_method"
"FOURMILE LAKE","OR10011","24h",500,171.56,201.72,14.95,"two_method"
"FOURMILE LAKE","OR10011","24h",1000,187.71,218.47,14.08,"two_method"
"FOURMILE LAKE","OR10011","24h",2000,204.48,235.56,13.19,"two_method"
"FOURMILE LAKE","OR10011","24h",5000,227.61,258.7,12.02,"two_method"
"FOURMILE LAKE","OR10011","24h",10000,245.88,276.64,11.12,"two_method"
"FOURMILE LAKE","OR10011","72h",2,90.83,120.26,24.47,"two_method"
"FOURMILE LAKE","OR10011","72h",5,120.92,152.43,20.67,"two_method"
"FOURMILE LAKE","OR10011","72h",10,141.05,174.89,19.35,"two_method"
"FOURMILE LAKE","OR10011","72h",25,166.71,206.32,19.2,"two_method"
"FOURMILE LAKE","OR10011","72h",50,185.91,232.54,20.05,"two_method"
"FOURMILE LAKE","OR10011","72h",100,205.12,261.52,21.57,"two_method"
"FOURMILE LAKE","OR10011","72h",200,224.4,293.76,23.61,"two_method"
"FOURMILE LAKE","OR10011","72h",500,250.07,342.17,26.92,"two_method"
"FOURMILE LAKE","OR10011","72h",1000,269.63,383.82,29.75,"two_method"
"FOURMILE LAKE","OR10011","72h",2000,289.34,430.39,32.77,"two_method"
"FOURMILE LAKE","OR10011","72h",5000,315.61,500.55,36.95,"two_method"
"FOURMILE LAKE","OR10011","72h",10000,335.65,560.98,40.17,"two_method"
"FRENCH CANYON","WA82901","24h",2,75.56,67.31,10.92,"two_method"
"FRENCH CANYON","WA82901","24h",5,101.44,91.54,9.76,"two_method"
"FRENCH CANYON","WA82901","24h",10,119.5,108.11,9.53,"two_method"
"FRENCH CANYON","WA82901","24h",25,143.43,128.94,10.1,"two_method"
"FRENCH CANYON","WA82901","24h",50,162.02,144.21,10.99,"two_method"
"FRENCH CANYON","WA82901","24h",100,181.21,159.18,12.16,"two_method"
"FRENCH CANYON","WA82901","24h",200,201.09,173.92,13.51,"two_method"
"FRENCH CANYON","WA82901","24h",500,228.53,193.16,15.48,"two_method"
"FRENCH CANYON","WA82901","24h",1000,250.22,207.55,17.05,"two_method"
"FRENCH CANYON","WA82901","24h",2000,272.76,221.83,18.67,"two_method"
"FRENCH CANYON","WA82901","24h",5000,303.92,240.57,20.84,"two_method"
"FRENCH CANYON","WA82901","24h",10000,328.58,254.65,22.5,"two_method"
"FRENCH CANYON","WA82901","72h",2,119.52,82.22,31.21,"two_method"
"FRENCH CANYON","WA82901","72h",5,154.66,110.18,28.76,"two_method"
"FRENCH CANYON","WA82901","72h",10,179.81,127.57,29.05,"two_method"
"FRENCH CANYON","WA82901","72h",25,215.72,148.33,31.24,"two_method"
"FRENCH CANYON","WA82901","72h",50,246.27,162.98,33.82,"two_method"
"FRENCH CANYON","WA82901","72h",100,280.58,177.02,36.91,"two_method"
"FRENCH CANYON","WA82901","72h",200,319.36,190.59,40.32,"two_method"
"FRENCH CANYON","WA82901","72h",500,378.69,207.96,45.08,"two_method"
"FRENCH CANYON","WA82901","72h",1000,430.67,220.77,48.74,"two_method"
"FRENCH CANYON","WA82901","72h",2000,489.72,233.34,52.35,"two_method"
"FRENCH CANYON","WA82901","72h",5000,580.33,249.65,56.98,"two_method"
"FRENCH CANYON","WA82901","72h",10000,659.83,261.8,60.32,"two_method"
"FRENCH CANYON DAM","WA00433","24h",2,75.56,67.31,10.92,"two_method"
"FRENCH CANYON DAM","WA00433","24h",5,101.44,91.54,9.76,"two_method"
"FRENCH CANYON DAM","WA00433","24h",10,119.5,108.11,9.53,"two_method"
"FRENCH CANYON DAM","WA00433","24h",25,143.43,128.94,10.1,"two_method"
"FRENCH CANYON DAM","WA00433","24h",50,162.02,144.21,10.99,"two_method"
"FRENCH CANYON DAM","WA00433","24h",100,181.21,159.18,12.16,"two_method"
"FRENCH CANYON DAM","WA00433","24h",200,201.09,173.92,13.51,"two_method"
"FRENCH CANYON DAM","WA00433","24h",500,228.53,193.16,15.48,"two_method"
"FRENCH CANYON DAM","WA00433","24h",1000,250.22,207.55,17.05,"two_method"
"FRENCH CANYON DAM","WA00433","24h",2000,272.76,221.83,18.67,"two_method"
"FRENCH CANYON DAM","WA00433","24h",5000,303.92,240.57,20.84,"two_method"
"FRENCH CANYON DAM","WA00433","24h",10000,328.58,254.65,22.5,"two_method"
"FRENCH CANYON DAM","WA00433","72h",2,119.52,82.22,31.21,"two_method"
"FRENCH CANYON DAM","WA00433","72h",5,154.66,110.18,28.76,"two_method"
"FRENCH CANYON DAM","WA00433","72h",10,179.81,127.57,29.05,"two_method"
"FRENCH CANYON DAM","WA00433","72h",25,215.72,148.33,31.24,"two_method"
"FRENCH CANYON DAM","WA00433","72h",50,246.27,162.98,33.82,"two_method"
"FRENCH CANYON DAM","WA00433","72h",100,280.58,177.02,36.91,"two_method"
"FRENCH CANYON DAM","WA00433","72h",200,319.36,190.59,40.32,"two_method"
"FRENCH CANYON DAM","WA00433","72h",500,378.69,207.96,45.08,"two_method"
"FRENCH CANYON DAM","WA00433","72h",1000,430.67,220.77,48.74,"two_method"
"FRENCH CANYON DAM","WA00433","72h",2000,489.72,233.34,52.35,"two_method"
"FRENCH CANYON DAM","WA00433","72h",5000,580.33,249.65,56.98,"two_method"
"FRENCH CANYON DAM","WA00433","72h",10000,659.83,261.8,60.32,"two_method"
"FRUITGROWERS","CO01683","24h",2,24.94,24.95,0.04,"two_method"
"FRUITGROWERS","CO01683","24h",5,32.37,32.57,0.61,"two_method"
"FRUITGROWERS","CO01683","24h",10,37.75,37.55,0.53,"two_method"
"FRUITGROWERS","CO01683","24h",25,45.52,43.75,3.89,"two_method"
"FRUITGROWERS","CO01683","24h",50,52.18,48.28,7.47,"two_method"
"FRUITGROWERS","CO01683","24h",100,59.73,52.74,11.7,"two_method"
"FRUITGROWERS","CO01683","24h",200,68.32,57.12,16.39,"two_method"
"FRUITGROWERS","CO01683","24h",500,81.59,62.84,22.98,"two_method"
"FRUITGROWERS","CO01683","24h",1000,93.31,67.1,28.09,"two_method"
"FRUITGROWERS","CO01683","24h",2000,106.74,71.31,33.19,"two_method"
"FRUITGROWERS","CO01683","24h",5000,127.53,76.81,39.77,"two_method"
"FRUITGROWERS","CO01683","24h",10000,145.93,80.92,44.55,"two_method"
"FRUITGROWERS","CO01683","72h",2,31.9,33.12,3.68,"two_method"
"FRUITGROWERS","CO01683","72h",5,41.14,43.25,4.88,"two_method"
"FRUITGROWERS","CO01683","72h",10,47.75,50.08,4.65,"two_method"
"FRUITGROWERS","CO01683","72h",25,57.2,58.85,2.8,"two_method"
"FRUITGROWERS","CO01683","72h",50,65.26,65.46,0.31,"two_method"
"FRUITGROWERS","CO01683","72h",100,74.31,72.1,2.97,"two_method"
"FRUITGROWERS","CO01683","72h",200,84.55,78.8,6.8,"two_method"
"FRUITGROWERS","CO01683","72h",500,100.23,87.79,12.41,"two_method"
"FRUITGROWERS","CO01683","72h",1000,113.98,94.68,16.93,"two_method"
"FRUITGROWERS","CO01683","72h",2000,129.62,101.65,21.58,"two_method"
"FRUITGROWERS","CO01683","72h",5000,153.63,111.02,27.74,"two_method"
"FRUITGROWERS","CO01683","72h",10000,174.73,118.21,32.35,"two_method"
"FUNKS","CA10245","24h",2,108.49,108.49,0,"identical_fallback"
"FUNKS","CA10245","24h",5,144.39,144.39,0,"identical_fallback"
"FUNKS","CA10245","24h",10,168.85,168.85,0,"identical_fallback"
"FUNKS","CA10245","24h",25,200.56,200.56,0,"identical_fallback"
"FUNKS","CA10245","24h",50,224.68,224.68,0,"identical_fallback"
"FUNKS","CA10245","24h",100,249.13,249.13,0,"identical_fallback"
"FUNKS","CA10245","24h",200,274.01,274.01,0,"identical_fallback"
"FUNKS","CA10245","24h",500,307.65,307.65,0,"identical_fallback"
"FUNKS","CA10245","24h",1000,333.7,333.7,0,"identical_fallback"
"FUNKS","CA10245","24h",2000,360.29,360.29,0,"identical_fallback"
"FUNKS","CA10245","24h",5000,396.3,396.3,0,"identical_fallback"
"FUNKS","CA10245","24h",10000,424.21,424.21,0,"identical_fallback"
"FUNKS","CA10245","72h",2,173.23,173.23,0,"identical_fallback"
"FUNKS","CA10245","72h",5,240.08,240.08,0,"identical_fallback"
"FUNKS","CA10245","72h",10,286.73,286.73,0,"identical_fallback"
"FUNKS","CA10245","72h",25,348.53,348.53,0,"identical_fallback"
"FUNKS","CA10245","72h",50,396.54,396.54,0,"identical_fallback"
"FUNKS","CA10245","72h",100,446.1,446.1,0,"identical_fallback"
"FUNKS","CA10245","72h",200,497.44,497.44,0,"identical_fallback"
"FUNKS","CA10245","72h",500,568.3,568.3,0,"identical_fallback"
"FUNKS","CA10245","72h",1000,624.32,624.32,0,"identical_fallback"
"FUNKS","CA10245","72h",2000,682.53,682.53,0,"identical_fallback"
"FUNKS","CA10245","72h",5000,763.01,763.01,0,"identical_fallback"
"FUNKS","CA10245","72h",10000,826.68,826.68,0,"identical_fallback"
"GERBER RESERVOR","OR00584","24h",2,40,32.49,18.77,"two_method"
"GERBER RESERVOR","OR00584","24h",5,52.88,43.65,17.45,"two_method"
"GERBER RESERVOR","OR00584","24h",10,62.6,51.53,17.68,"two_method"
"GERBER RESERVOR","OR00584","24h",25,77.14,62.09,19.51,"two_method"
"GERBER RESERVOR","OR00584","24h",50,90.03,70.39,21.81,"two_method"
"GERBER RESERVOR","OR00584","24h",100,105.05,79.03,24.77,"two_method"
"GERBER RESERVOR","OR00584","24h",200,122.62,88.06,28.18,"two_method"
"GERBER RESERVOR","OR00584","24h",500,150.63,100.67,33.17,"two_method"
"GERBER RESERVOR","OR00584","24h",1000,176.18,110.74,37.14,"two_method"
"GERBER RESERVOR","OR00584","24h",2000,206.23,121.3,41.18,"two_method"
"GERBER RESERVOR","OR00584","24h",5000,254.27,136.06,46.49,"two_method"
"GERBER RESERVOR","OR00584","24h",10000,298.14,147.87,50.4,"two_method"
"GERBER RESERVOR","OR00584","72h",2,56.86,46.2,18.75,"two_method"
"GERBER RESERVOR","OR00584","72h",5,75.76,62.34,17.71,"two_method"
"GERBER RESERVOR","OR00584","72h",10,89.87,74.49,17.11,"two_method"
"GERBER RESERVOR","OR00584","72h",25,110.74,92.59,16.39,"two_method"
"GERBER RESERVOR","OR00584","72h",50,129.1,108.61,15.87,"two_method"
"GERBER RESERVOR","OR00584","72h",100,150.3,127.21,15.36,"two_method"
"GERBER RESERVOR","OR00584","72h",200,174.93,148.95,14.85,"two_method"
"GERBER RESERVOR","OR00584","72h",500,213.84,183.5,14.19,"two_method"
"GERBER RESERVOR","OR00584","72h",1000,249.03,214.94,13.69,"two_method"
"GERBER RESERVOR","OR00584","72h",2000,290.11,251.84,13.19,"two_method"
"GERBER RESERVOR","OR00584","72h",5000,355.19,310.67,12.53,"two_method"
"GERBER RESERVOR","OR00584","72h",10000,414.12,364.27,12.04,"two_method"
"GLEN ANNE","CA10156","24h",2,45.73,44.06,3.65,"two_method"
"GLEN ANNE","CA10156","24h",5,69.17,58.63,15.24,"two_method"
"GLEN ANNE","CA10156","24h",10,85.19,68.88,19.15,"two_method"
"GLEN ANNE","CA10156","24h",25,105.94,83.31,21.36,"two_method"
"GLEN ANNE","CA10156","24h",50,121.72,95.42,21.61,"two_method"
"GLEN ANNE","CA10156","24h",100,137.77,108.88,20.97,"two_method"
"GLEN ANNE","CA10156","24h",200,154.17,123.92,19.62,"two_method"
"GLEN ANNE","CA10156","24h",500,176.54,146.63,16.94,"two_method"
"GLEN ANNE","CA10156","24h",1000,194.04,166.28,14.31,"two_method"
"GLEN ANNE","CA10156","24h",2000,212.09,188.37,11.18,"two_method"
"GLEN ANNE","CA10156","24h",5000,236.83,221.82,6.34,"two_method"
"GLEN ANNE","CA10156","24h",10000,256.27,250.8,2.13,"two_method"
"GLEN ANNE","CA10156","72h",2,49.47,56.73,12.8,"two_method"
"GLEN ANNE","CA10156","72h",5,79.83,81.9,2.53,"two_method"
"GLEN ANNE","CA10156","72h",10,100.27,100.43,0.16,"two_method"
"GLEN ANNE","CA10156","72h",25,125.78,127.53,1.37,"two_method"
"GLEN ANNE","CA10156","72h",50,144.37,151.09,4.45,"two_method"
"GLEN ANNE","CA10156","72h",100,162.54,178.06,8.72,"two_method"
"GLEN ANNE","CA10156","72h",200,180.39,209.1,13.73,"two_method"
"GLEN ANNE","CA10156","72h",500,203.61,257.62,20.96,"two_method"
"GLEN ANNE","CA10156","72h",1000,220.95,301.03,26.6,"two_method"
"GLEN ANNE","CA10156","72h",2000,238.13,351.26,32.21,"two_method"
"GLEN ANNE","CA10156","72h",5000,260.64,429.98,39.38,"two_method"
"GLEN ANNE","CA10156","72h",10000,277.54,500.52,44.55,"two_method"
"GLEN CANYON","AZ10307","24h",2,24.03,29.3,17.99,"two_method"
"GLEN CANYON","AZ10307","24h",5,33.27,40.12,17.07,"two_method"
"GLEN CANYON","AZ10307","24h",10,39.8,47.6,16.39,"two_method"
"GLEN CANYON","AZ10307","24h",25,48.54,57.42,15.46,"two_method"
"GLEN CANYON","AZ10307","24h",50,55.41,64.98,14.73,"two_method"
"GLEN CANYON","AZ10307","24h",100,62.56,72.72,13.97,"two_method"
"GLEN CANYON","AZ10307","24h",200,70.04,80.69,13.2,"two_method"
"GLEN CANYON","AZ10307","24h",500,80.46,91.59,12.15,"two_method"
"GLEN CANYON","AZ10307","24h",1000,88.79,100.14,11.33,"two_method"
"GLEN CANYON","AZ10307","24h",2000,97.53,108.95,10.48,"two_method"
"GLEN CANYON","AZ10307","24h",5000,109.72,121.04,9.35,"two_method"
"GLEN CANYON","AZ10307","24h",10000,119.48,130.52,8.46,"two_method"
"GLEN CANYON","AZ10307","72h",2,28.91,35.79,19.22,"two_method"
"GLEN CANYON","AZ10307","72h",5,39.45,48.42,18.53,"two_method"
"GLEN CANYON","AZ10307","72h",10,47.41,57.62,17.72,"two_method"
"GLEN CANYON","AZ10307","72h",25,59.32,70.97,16.42,"two_method"
"GLEN CANYON","AZ10307","72h",50,69.89,82.48,15.26,"two_method"
"GLEN CANYON","AZ10307","72h",100,82.2,95.57,13.99,"two_method"
"GLEN CANYON","AZ10307","72h",200,96.61,110.54,12.6,"two_method"
"GLEN CANYON","AZ10307","72h",500,119.59,133.77,10.6,"two_method"
"GLEN CANYON","AZ10307","72h",1000,140.55,154.39,8.96,"two_method"
"GLEN CANYON","AZ10307","72h",2000,165.23,178.1,7.23,"two_method"
"GLEN CANYON","AZ10307","72h",5000,204.68,214.99,4.8,"two_method"
"GLEN CANYON","AZ10307","72h",10000,240.72,247.79,2.85,"two_method"
"GLEN ELDER","KS00021","24h",2,69.41,69.41,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",5,95,95,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",10,113.11,113.11,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",25,137.43,137.43,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",50,156.56,156.56,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",100,176.53,176.53,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",200,197.43,197.43,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",500,226.65,226.65,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",1000,250.04,250.04,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",2000,274.6,274.6,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",5000,308.99,308.99,0,"identical_fallback"
"GLEN ELDER","KS00021","24h",10000,336.53,336.53,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",2,83.65,83.65,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",5,111.59,111.59,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",10,130.02,130.02,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",25,153.25,153.25,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",50,170.43,170.43,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",100,187.44,187.44,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",200,204.35,204.35,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",500,226.6,226.6,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",1000,243.36,243.36,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",2000,260.08,260.08,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",5000,282.12,282.12,0,"identical_fallback"
"GLEN ELDER","KS00021","72h",10000,298.74,298.74,0,"identical_fallback"
"GLENDO DIKE NO. 2","WY01486","24h",2,37.35,41.37,9.72,"two_method"
"GLENDO DIKE NO. 2","WY01486","24h",5,50.97,57.1,10.74,"two_method"
"GLENDO DIKE NO. 2","WY01486","24h",10,60.86,67.2,9.43,"two_method"
"GLENDO DIKE NO. 2","WY01486","24h",25,75.17,79.6,5.57,"two_method"
"GLENDO DIKE NO. 2","WY01486","24h",50,87.49,88.56,1.21,"two_method"
"GLENDO DIKE NO. 2","WY01486","24h",100,101.47,97.25,4.16,"two_method"
"GLENDO DIKE NO. 2","WY01486","24h",200,117.42,105.7,9.98,"two_method"
"GLENDO DIKE NO. 2","WY01486","24h",500,142.12,116.57,17.98,"two_method"
