"site","site_id","duration","dist","Z","absZ","acceptable"
"BOR SOLDIER CREEK","UT10135","24h","glo",2.224,2.224,FALSE
"BOR SOLDIER CREEK","UT10135","24h","gno",-2.386,2.386,FALSE
"BOR SOLDIER CREEK","UT10135","24h","pe3",-4.079,4.079,FALSE
"BOR SOLDIER CREEK","UT10135","24h","gpa",-10.388,10.388,FALSE
"BOR SOLDIER CREEK","UT10135","72h","glo",0.519,0.519,TRUE
"BOR SOLDIER CREEK","UT10135","72h","gev",-2.855,2.855,FALSE
"BOR SOLDIER CREEK","UT10135","72h","gno",-3.818,3.818,FALSE
"BOR SOLDIER CREEK","UT10135","72h","pe3",-5.72,5.72,FALSE
"BOR SOLDIER CREEK","UT10135","72h","gpa",-10.817,10.817,FALSE
"FOLSOM RIGHT WING","CA10148","24h","gev",-0.908,0.908,TRUE
"FOLSOM RIGHT WING","CA10148","24h","gno",-1.884,1.884,FALSE
"FOLSOM RIGHT WING","CA10148","24h","pe3",-4.064,4.064,FALSE
"FOLSOM RIGHT WING","CA10148","24h","glo",4.258,4.258,FALSE
"FOLSOM RIGHT WING","CA10148","24h","gpa",-12.671,12.671,FALSE
"FOLSOM RIGHT WING","CA10148","72h","gev",-0.084,0.084,TRUE
"FOLSOM RIGHT WING","CA10148","72h","gno",-1.087,1.087,TRUE
"FOLSOM RIGHT WING","CA10148","72h","pe3",-3.332,3.332,FALSE
"FOLSOM RIGHT WING","CA10148","72h","glo",5.246,5.246,FALSE
"FOLSOM RIGHT WING","CA10148","72h","gpa",-12.218,12.218,FALSE
"COOPER DEV - PINOPOLIS DAM","SC01076","24h","gev",-0.954,0.954,TRUE
"COOPER DEV - PINOPOLIS DAM","SC01076","24h","glo",1.863,1.863,FALSE
"COOPER DEV - PINOPOLIS DAM","SC01076","24h","gno",-2.642,2.642,FALSE
"COOPER DEV - PINOPOLIS DAM","SC01076","24h","pe3",-5.638,5.638,FALSE
"COOPER DEV - PINOPOLIS DAM","SC01076","24h","gpa",-8.297,8.297,FALSE
"COOPER DEV - PINOPOLIS DAM","SC01076","72h","glo",1.242,1.242,TRUE
"COOPER DEV - PINOPOLIS DAM","SC01076","72h","gev",-1.717,1.717,FALSE
"COOPER DEV - PINOPOLIS DAM","SC01076","72h","gno",-3.396,3.396,FALSE
"COOPER DEV - PINOPOLIS DAM","SC01076","72h","pe3",-6.388,6.388,FALSE
"COOPER DEV - PINOPOLIS DAM","SC01076","72h","gpa",-9.36,9.36,FALSE
"PINE CREEK LAKE","OK10306","24h","gev",-1.632,1.632,TRUE
"PINE CREEK LAKE","OK10306","24h","glo",2.386,2.386,FALSE
"PINE CREEK LAKE","OK10306","24h","gno",-2.656,2.656,FALSE
"PINE CREEK LAKE","OK10306","24h","pe3",-4.739,4.739,FALSE
"PINE CREEK LAKE","OK10306","24h","gpa",-11.01,11.01,FALSE
"PINE CREEK LAKE","OK10306","72h","gev",-1.898,1.898,FALSE
"PINE CREEK LAKE","OK10306","72h","glo",2.653,2.653,FALSE
"PINE CREEK LAKE","OK10306","72h","gno",-2.851,2.851,FALSE
"PINE CREEK LAKE","OK10306","72h","pe3",-4.906,4.906,FALSE
"PINE CREEK LAKE","OK10306","72h","gpa",-12.342,12.342,FALSE
"LITTLE RIVER","SC01065","24h","gev",0.034,0.034,TRUE
"LITTLE RIVER","SC01065","24h","gno",-1.952,1.952,FALSE
"LITTLE RIVER","SC01065","24h","glo",3.602,3.602,FALSE
"LITTLE RIVER","SC01065","24h","pe3",-5.497,5.497,FALSE
"LITTLE RIVER","SC01065","24h","gpa",-9.153,9.153,FALSE
"LITTLE RIVER","SC01065","72h","gev",-1.778,1.778,FALSE
"LITTLE RIVER","SC01065","72h","glo",1.822,1.822,FALSE
"LITTLE RIVER","SC01065","72h","gno",-3.483,3.483,FALSE
"LITTLE RIVER","SC01065","72h","pe3",-6.575,6.575,FALSE
"LITTLE RIVER","SC01065","72h","gpa",-10.817,10.817,FALSE
"SOUTH HOLSTON","TN16305","24h","gev",-0.242,0.242,TRUE
"SOUTH HOLSTON","TN16305","24h","gno",-1.063,1.063,TRUE
"SOUTH HOLSTON","TN16305","24h","glo",2.693,2.693,FALSE
"SOUTH HOLSTON","TN16305","24h","pe3",-2.693,2.693,FALSE
"SOUTH HOLSTON","TN16305","24h","gpa",-7.154,7.154,FALSE
"SOUTH HOLSTON","TN16305","72h","gev",-1.298,1.298,TRUE
"SOUTH HOLSTON","TN16305","72h","glo",1.396,1.396,TRUE
"SOUTH HOLSTON","TN16305","72h","gno",-2.276,2.276,FALSE
"SOUTH HOLSTON","TN16305","72h","pe3",-4.116,4.116,FALSE
"SOUTH HOLSTON","TN16305","72h","gpa",-7.828,7.828,FALSE
"ELK CITY LAKE","KS00002","24h","gev",-0.139,0.139,TRUE
"ELK CITY LAKE","KS00002","24h","gno",-1.655,1.655,FALSE
"ELK CITY LAKE","KS00002","24h","glo",3.813,3.813,FALSE
"ELK CITY LAKE","KS00002","24h","pe3",-4.481,4.481,FALSE
"ELK CITY LAKE","KS00002","24h","gpa",-9.781,9.781,FALSE
"ELK CITY LAKE","KS00002","72h","gev",-0.415,0.415,TRUE
"ELK CITY LAKE","KS00002","72h","gno",-1.764,1.764,FALSE
"ELK CITY LAKE","KS00002","72h","glo",4.042,4.042,FALSE
"ELK CITY LAKE","KS00002","72h","pe3",-4.395,4.395,FALSE
"ELK CITY LAKE","KS00002","72h","gpa",-10.996,10.996,FALSE
"BARREN RIVER LAKE DAM","KY03009","24h","gev",0.138,0.138,TRUE
"BARREN RIVER LAKE DAM","KY03009","24h","gno",-1.316,1.316,TRUE
"BARREN RIVER LAKE DAM","KY03009","24h","glo",3.981,3.981,FALSE
"BARREN RIVER LAKE DAM","KY03009","24h","pe3",-4.035,4.035,FALSE
"BARREN RIVER LAKE DAM","KY03009","24h","gpa",-9.224,9.224,FALSE
"BARREN RIVER LAKE DAM","KY03009","72h","gno",-0.652,0.652,TRUE
"BARREN RIVER LAKE DAM","KY03009","72h","gev",0.905,0.905,TRUE
"BARREN RIVER LAKE DAM","KY03009","72h","pe3",-3.533,3.533,FALSE
"BARREN RIVER LAKE DAM","KY03009","72h","glo",4.755,4.755,FALSE
"BARREN RIVER LAKE DAM","KY03009","72h","gpa",-8.553,8.553,FALSE
"ROBERT MOSES - ST. LAWRENCE","NY00678","24h","gev",-1.548,1.548,TRUE
"ROBERT MOSES - ST. LAWRENCE","NY00678","24h","gno",-2.524,2.524,FALSE
"ROBERT MOSES - ST. LAWRENCE","NY00678","24h","glo",2.675,2.675,FALSE
"ROBERT MOSES - ST. LAWRENCE","NY00678","24h","pe3",-4.565,4.565,FALSE
"ROBERT MOSES - ST. LAWRENCE","NY00678","24h","gpa",-11.318,11.318,FALSE
"ROBERT MOSES - ST. LAWRENCE","NY00678","72h","glo",1.419,1.419,TRUE
"ROBERT MOSES - ST. LAWRENCE","NY00678","72h","gev",-2.701,2.701,FALSE
"ROBERT MOSES - ST. LAWRENCE","NY00678","72h","gno",-3.39,3.39,FALSE
"ROBERT MOSES - ST. LAWRENCE","NY00678","72h","pe3",-5.005,5.005,FALSE
"ROBERT MOSES - ST. LAWRENCE","NY00678","72h","gpa",-12.005,12.005,FALSE
"IROQUOIS","NY00676","24h","gev",-1.783,1.783,FALSE
"IROQUOIS","NY00676","24h","glo",1.886,1.886,FALSE
"IROQUOIS","NY00676","24h","gno",-2.654,2.654,FALSE
"IROQUOIS","NY00676","24h","pe3",-4.462,4.462,FALSE
"IROQUOIS","NY00676","24h","gpa",-10.291,10.291,FALSE
"IROQUOIS","NY00676","72h","glo",1.889,1.889,FALSE
"IROQUOIS","NY00676","72h","gev",-2.041,2.041,FALSE
"IROQUOIS","NY00676","72h","gno",-2.846,2.846,FALSE
"IROQUOIS","NY00676","72h","pe3",-4.596,4.596,FALSE
"IROQUOIS","NY00676","72h","gpa",-11.044,11.044,FALSE
"JIM CHAPMAN LAKE","TX08012","24h","gev",-0.496,0.496,TRUE
"JIM CHAPMAN LAKE","TX08012","24h","gno",-1.723,1.723,FALSE
"JIM CHAPMAN LAKE","TX08012","24h","pe3",-4.261,4.261,FALSE
"JIM CHAPMAN LAKE","TX08012","24h","glo",4.624,4.624,FALSE
"JIM CHAPMAN LAKE","TX08012","24h","gpa",-12.381,12.381,FALSE
"JIM CHAPMAN LAKE","TX08012","72h","gev",-2.242,2.242,FALSE
"JIM CHAPMAN LAKE","TX08012","72h","glo",3.301,3.301,FALSE
"JIM CHAPMAN LAKE","TX08012","72h","gno",-3.341,3.341,FALSE
"JIM CHAPMAN LAKE","TX08012","72h","pe3",-5.756,5.756,FALSE
"JIM CHAPMAN LAKE","TX08012","72h","gpa",-14.908,14.908,FALSE
"SMITHLAND LOCKS & DAM","IL50499","24h","gno",0.149,0.149,TRUE
"SMITHLAND LOCKS & DAM","IL50499","24h","gev",1.455,1.455,TRUE
"SMITHLAND LOCKS & DAM","IL50499","24h","pe3",-2.408,2.408,FALSE
"SMITHLAND LOCKS & DAM","IL50499","24h","glo",5.845,5.845,FALSE
"SMITHLAND LOCKS & DAM","IL50499","24h","gpa",-8.947,8.947,FALSE
"SMITHLAND LOCKS & DAM","IL50499","72h","gev",-0.14,0.14,TRUE
"SMITHLAND LOCKS & DAM","IL50499","72h","gno",-1.242,1.242,TRUE
"SMITHLAND LOCKS & DAM","IL50499","72h","pe3",-3.444,3.444,FALSE
"SMITHLAND LOCKS & DAM","IL50499","72h","glo",3.893,3.893,FALSE
"SMITHLAND LOCKS & DAM","IL50499","72h","gpa",-9.615,9.615,FALSE
"SARDIS LAKE","OK22199","24h","gev",-1.381,1.381,TRUE
"SARDIS LAKE","OK22199","24h","glo",2.662,2.662,FALSE
"SARDIS LAKE","OK22199","24h","gno",-2.681,2.681,FALSE
"SARDIS LAKE","OK22199","24h","pe3",-5.184,5.184,FALSE
"SARDIS LAKE","OK22199","24h","gpa",-11.041,11.041,FALSE
"SARDIS LAKE","OK22199","72h","gev",-1.702,1.702,FALSE
"SARDIS LAKE","OK22199","72h","glo",2.028,2.028,FALSE
"SARDIS LAKE","OK22199","72h","gno",-2.807,2.807,FALSE
"SARDIS LAKE","OK22199","72h","pe3",-4.97,4.97,FALSE
"SARDIS LAKE","OK22199","72h","gpa",-10.538,10.538,FALSE
"GREEN RIVER LAKE DAM","KY03007","24h","gno",-0.54,0.54,TRUE
"GREEN RIVER LAKE DAM","KY03007","24h","gev",0.63,0.63,TRUE
"GREEN RIVER LAKE DAM","KY03007","24h","pe3",-2.856,2.856,FALSE
"GREEN RIVER LAKE DAM","KY03007","24h","glo",4.761,4.761,FALSE
"GREEN RIVER LAKE DAM","KY03007","24h","gpa",-9.11,9.11,FALSE
"GREEN RIVER LAKE DAM","KY03007","72h","gev",0.233,0.233,TRUE
"GREEN RIVER LAKE DAM","KY03007","72h","gno",-0.899,0.899,TRUE
"GREEN RIVER LAKE DAM","KY03007","72h","pe3",-3.125,3.125,FALSE
"GREEN RIVER LAKE DAM","KY03007","72h","glo",4.114,4.114,FALSE
"GREEN RIVER LAKE DAM","KY03007","72h","gpa",-8.945,8.945,FALSE
"KETTLE FALLS","MN00093","24h","glo",-0.31,0.31,TRUE
"KETTLE FALLS","MN00093","24h","gev",-3.085,3.085,FALSE
"KETTLE FALLS","MN00093","24h","gno",-3.978,3.978,FALSE
"KETTLE FALLS","MN00093","24h","pe3",-5.697,5.697,FALSE
"KETTLE FALLS","MN00093","24h","gpa",-9.718,9.718,FALSE
"KETTLE FALLS","MN00093","72h","glo",-0.275,0.275,TRUE
"KETTLE FALLS","MN00093","72h","gev",-3,3,FALSE
"KETTLE FALLS","MN00093","72h","gno",-3.939,3.939,FALSE
"KETTLE FALLS","MN00093","72h","pe3",-5.723,5.723,FALSE
"KETTLE FALLS","MN00093","72h","gpa",-9.561,9.561,FALSE
"RIPOGENUS","ME00204","24h","gev",-0.138,0.138,TRUE
"RIPOGENUS","ME00204","24h","gno",-1.137,1.137,TRUE
"RIPOGENUS","ME00204","24h","pe3",-3.169,3.169,FALSE
"RIPOGENUS","ME00204","24h","glo",3.788,3.788,FALSE
"RIPOGENUS","ME00204","24h","gpa",-9.301,9.301,FALSE
"RIPOGENUS","ME00204","72h","gev",-1.068,1.068,TRUE
"RIPOGENUS","ME00204","72h","gno",-1.736,1.736,FALSE
"RIPOGENUS","ME00204","72h","glo",3.357,3.357,FALSE
"RIPOGENUS","ME00204","72h","pe3",-3.368,3.368,FALSE
"RIPOGENUS","ME00204","72h","gpa",-10.995,10.995,FALSE
"TIMS FORD","TN05102","24h","gno",0.488,0.488,TRUE
"TIMS FORD","TN05102","24h","gev",1.316,1.316,TRUE
"TIMS FORD","TN05102","24h","pe3",-1.338,1.338,TRUE
"TIMS FORD","TN05102","24h","glo",5.543,5.543,FALSE
"TIMS FORD","TN05102","24h","gpa",-8.334,8.334,FALSE
"TIMS FORD","TN05102","72h","gno",-0.092,0.092,TRUE
"TIMS FORD","TN05102","72h","gev",0.404,0.404,TRUE
"TIMS FORD","TN05102","72h","pe3",-1.537,1.537,TRUE
"TIMS FORD","TN05102","72h","glo",5.1,5.1,FALSE
"TIMS FORD","TN05102","72h","gpa",-9.937,9.937,FALSE
"DE GRAY SADDLE DIKE NO 2","AR01205","24h","glo",2.004,2.004,FALSE
"DE GRAY SADDLE DIKE NO 2","AR01205","24h","gev",-2.005,2.005,FALSE
"DE GRAY SADDLE DIKE NO 2","AR01205","24h","gno",-3.568,3.568,FALSE
"DE GRAY SADDLE DIKE NO 2","AR01205","24h","pe3",-6.475,6.475,FALSE
"DE GRAY SADDLE DIKE NO 2","AR01205","24h","gpa",-11.806,11.806,FALSE
"DE GRAY SADDLE DIKE NO 2","AR01205","72h","gno",0.087,0.087,TRUE
"DE GRAY SADDLE DIKE NO 2","AR01205","72h","gev",1.505,1.505,TRUE
"DE GRAY SADDLE DIKE NO 2","AR01205","72h","pe3",-2.752,2.752,FALSE
"DE GRAY SADDLE DIKE NO 2","AR01205","72h","glo",6.75,6.75,FALSE
"DE GRAY SADDLE DIKE NO 2","AR01205","72h","gpa",-10.803,10.803,FALSE
"BUFFALO BILL","WY01300","24h","glo",1.076,1.076,TRUE
"BUFFALO BILL","WY01300","24h","gev",-1.992,1.992,FALSE
"BUFFALO BILL","WY01300","24h","gno",-2.952,2.952,FALSE
"BUFFALO BILL","WY01300","24h","pe3",-4.811,4.811,FALSE
"BUFFALO BILL","WY01300","24h","gpa",-9.302,9.302,FALSE
"BUFFALO BILL","WY01300","72h","gev",-0.056,0.056,TRUE
"BUFFALO BILL","WY01300","72h","gno",-0.996,0.996,TRUE
"BUFFALO BILL","WY01300","72h","pe3",-2.954,2.954,FALSE
"BUFFALO BILL","WY01300","72h","glo",3.952,3.952,FALSE
"BUFFALO BILL","WY01300","72h","gpa",-9.341,9.341,FALSE
"CAVE RUN LAKE DAM","KY03055","24h","glo",1.02,1.02,TRUE
"CAVE RUN LAKE DAM","KY03055","24h","gev",-2.217,2.217,FALSE
"CAVE RUN LAKE DAM","KY03055","24h","gno",-3.288,3.288,FALSE
"CAVE RUN LAKE DAM","KY03055","24h","pe3",-5.337,5.337,FALSE
"CAVE RUN LAKE DAM","KY03055","24h","gpa",-9.978,9.978,FALSE
"CAVE RUN LAKE DAM","KY03055","72h","gev",-1.65,1.65,FALSE
"CAVE RUN LAKE DAM","KY03055","72h","gno",-2.296,2.296,FALSE
"CAVE RUN LAKE DAM","KY03055","72h","glo",2.521,2.521,FALSE
"CAVE RUN LAKE DAM","KY03055","72h","pe3",-3.857,3.857,FALSE
"CAVE RUN LAKE DAM","KY03055","72h","gpa",-11.022,11.022,FALSE
"NARROWS DAM","AR00154","24h","glo",1.522,1.522,TRUE
"NARROWS DAM","AR00154","24h","gev",-2.237,2.237,FALSE
"NARROWS DAM","AR00154","24h","gno",-3.805,3.805,FALSE
"NARROWS DAM","AR00154","24h","pe3",-6.693,6.693,FALSE
"NARROWS DAM","AR00154","24h","gpa",-11.508,11.508,FALSE
"NARROWS DAM","AR00154","72h","gno",0.608,0.608,TRUE
"NARROWS DAM","AR00154","72h","gev",1.969,1.969,FALSE
"NARROWS DAM","AR00154","72h","pe3",-2.185,2.185,FALSE
"NARROWS DAM","AR00154","72h","glo",7.499,7.499,FALSE
"NARROWS DAM","AR00154","72h","gpa",-10.896,10.896,FALSE
"OLD HICKORY DAM","TN03702","24h","gev",-0.928,0.928,TRUE
"OLD HICKORY DAM","TN03702","24h","glo",1.625,1.625,TRUE
"OLD HICKORY DAM","TN03702","24h","gno",-2.042,2.042,FALSE
"OLD HICKORY DAM","TN03702","24h","pe3",-4.082,4.082,FALSE
"OLD HICKORY DAM","TN03702","24h","gpa",-7.262,7.262,FALSE
"OLD HICKORY DAM","TN03702","72h","glo",-0.05,0.05,TRUE
"OLD HICKORY DAM","TN03702","72h","gev",-2.11,2.11,FALSE
"OLD HICKORY DAM","TN03702","72h","gno",-3.246,3.246,FALSE
"OLD HICKORY DAM","TN03702","72h","pe3",-5.275,5.275,FALSE
"OLD HICKORY DAM","TN03702","72h","gpa",-7.406,7.406,FALSE
"PETENWELL","WI00740","24h","gev",-0.227,0.227,TRUE
"PETENWELL","WI00740","24h","gno",-1.771,1.771,FALSE
"PETENWELL","WI00740","24h","glo",3.465,3.465,FALSE
"PETENWELL","WI00740","24h","pe3",-4.613,4.613,FALSE
"PETENWELL","WI00740","24h","gpa",-9.339,9.339,FALSE
"PETENWELL","WI00740","72h","gev",-1.299,1.299,TRUE
"PETENWELL","WI00740","72h","gno",-2.573,2.573,FALSE
"PETENWELL","WI00740","72h","glo",2.915,2.915,FALSE
"PETENWELL","WI00740","72h","pe3",-5.056,5.056,FALSE
"PETENWELL","WI00740","72h","gpa",-11.302,11.302,FALSE
"PAT MAYSE LAKE","TX04359","24h","gev",-0.619,0.619,TRUE
"PAT MAYSE LAKE","TX04359","24h","gno",-1.776,1.776,FALSE
"PAT MAYSE LAKE","TX04359","24h","glo",4.072,4.072,FALSE
"PAT MAYSE LAKE","TX04359","24h","pe3",-4.149,4.149,FALSE
"PAT MAYSE LAKE","TX04359","24h","gpa",-11.534,11.534,FALSE
"PAT MAYSE LAKE","TX04359","72h","gev",-1.829,1.829,FALSE
"PAT MAYSE LAKE","TX04359","72h","gno",-2.837,2.837,FALSE
"PAT MAYSE LAKE","TX04359","72h","glo",3.218,3.218,FALSE
"PAT MAYSE LAKE","TX04359","72h","pe3",-5.046,5.046,FALSE
"PAT MAYSE LAKE","TX04359","72h","gpa",-13.368,13.368,FALSE
"PYMATUNING","PA00176","24h","gev",-0.854,0.854,TRUE
"PYMATUNING","PA00176","24h","gno",-2.188,2.188,FALSE
"PYMATUNING","PA00176","24h","glo",2.588,2.588,FALSE
"PYMATUNING","PA00176","24h","pe3",-4.672,4.672,FALSE
"PYMATUNING","PA00176","24h","gpa",-9.262,9.262,FALSE
"PYMATUNING","PA00176","72h","gev",-1.474,1.474,TRUE
"PYMATUNING","PA00176","72h","gno",-2.391,2.391,FALSE
"PYMATUNING","PA00176","72h","glo",2.836,2.836,FALSE
"PYMATUNING","PA00176","72h","pe3",-4.358,4.358,FALSE
"PYMATUNING","PA00176","72h","gpa",-11.378,11.378,FALSE
"ROBERT S. KERR","OK00134","24h","gev",-0.046,0.046,TRUE
"ROBERT S. KERR","OK00134","24h","gno",-0.934,0.934,TRUE
"ROBERT S. KERR","OK00134","24h","pe3",-2.946,2.946,FALSE
"ROBERT S. KERR","OK00134","24h","glo",4.83,4.83,FALSE
"ROBERT S. KERR","OK00134","24h","gpa",-11.118,11.118,FALSE
"ROBERT S. KERR","OK00134","72h","gev",-1.774,1.774,FALSE
"ROBERT S. KERR","OK00134","72h","glo",2.66,2.66,FALSE
"ROBERT S. KERR","OK00134","72h","gno",-2.728,2.728,FALSE
"ROBERT S. KERR","OK00134","72h","pe3",-4.767,4.767,FALSE
"ROBERT S. KERR","OK00134","72h","gpa",-11.972,11.972,FALSE
"YALE SADDLE DAM","WA00135","24h","gev",-1.127,1.127,TRUE
"YALE SADDLE DAM","WA00135","24h","gno",-1.769,1.769,FALSE
"YALE SADDLE DAM","WA00135","24h","glo",3.213,3.213,FALSE
"YALE SADDLE DAM","WA00135","24h","pe3",-3.352,3.352,FALSE
"YALE SADDLE DAM","WA00135","24h","gpa",-10.852,10.852,FALSE
"YALE SADDLE DAM","WA00135","72h","glo",1.013,1.013,TRUE
"YALE SADDLE DAM","WA00135","72h","gev",-3.687,3.687,FALSE
"YALE SADDLE DAM","WA00135","72h","gno",-4.019,4.019,FALSE
"YALE SADDLE DAM","WA00135","72h","pe3",-5.253,5.253,FALSE
"YALE SADDLE DAM","WA00135","72h","gpa",-13.885,13.885,FALSE
"WALLACE","GA00839","24h","gno",0.432,0.432,TRUE
"WALLACE","GA00839","24h","gev",1.449,1.449,TRUE
"WALLACE","GA00839","24h","pe3",-1.846,1.846,FALSE
"WALLACE","GA00839","24h","glo",6.869,6.869,FALSE
"WALLACE","GA00839","24h","gpa",-10.886,10.886,FALSE
"WALLACE","GA00839","72h","pe3",-0.432,0.432,TRUE
"WALLACE","GA00839","72h","gno",1.762,1.762,FALSE
"WALLACE","GA00839","72h","gev",2.673,2.673,FALSE
"WALLACE","GA00839","72h","glo",8.497,8.497,FALSE
"WALLACE","GA00839","72h","gpa",-10.421,10.421,FALSE
"MCPHEE","CO02707","24h","glo",1.691,1.691,FALSE
"MCPHEE","CO02707","24h","gev",-2.69,2.69,FALSE
"MCPHEE","CO02707","24h","gno",-3.273,3.273,FALSE
"MCPHEE","CO02707","24h","pe3",-4.784,4.784,FALSE
"MCPHEE","CO02707","24h","gpa",-12.446,12.446,FALSE
"MCPHEE","CO02707","72h","glo",0.257,0.257,TRUE
"MCPHEE","CO02707","72h","gev",-4.396,4.396,FALSE
"MCPHEE","CO02707","72h","gno",-4.575,4.575,FALSE
"MCPHEE","CO02707","72h","pe3",-5.611,5.611,FALSE
"MCPHEE","CO02707","72h","gpa",-14.348,14.348,FALSE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","24h","gev",-0.484,0.484,TRUE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","24h","gno",-1.501,1.501,TRUE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","24h","pe3",-3.722,3.722,FALSE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","24h","glo",4.55,4.55,FALSE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","24h","gpa",-12.004,12.004,FALSE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","72h","gev",-1.047,1.047,TRUE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","72h","gno",-1.798,1.798,FALSE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","72h","pe3",-3.7,3.7,FALSE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","72h","glo",4.333,4.333,FALSE
"GARRISON DAM SNAKE CREEK EMBANKMENT","ND00145","72h","gpa",-13.061,13.061,FALSE
"NICATOUS STREAM","ME00649","24h","gno",-0.404,0.404,TRUE
"NICATOUS STREAM","ME00649","24h","gev",0.472,0.472,TRUE
"NICATOUS STREAM","ME00649","24h","pe3",-2.312,2.312,FALSE
"NICATOUS STREAM","ME00649","24h","glo",4.771,4.771,FALSE
"NICATOUS STREAM","ME00649","24h","gpa",-9.372,9.372,FALSE
"NICATOUS STREAM","ME00649","72h","gev",-0.275,0.275,TRUE
"NICATOUS STREAM","ME00649","72h","gno",-0.973,0.973,TRUE
"NICATOUS STREAM","ME00649","72h","pe3",-2.675,2.675,FALSE
"NICATOUS STREAM","ME00649","72h","glo",4.319,4.319,FALSE
"NICATOUS STREAM","ME00649","72h","gpa",-10.583,10.583,FALSE
"DEQUEEN","AR01201","24h","gev",-1.623,1.623,TRUE
"DEQUEEN","AR01201","24h","glo",2.36,2.36,FALSE
"DEQUEEN","AR01201","24h","gno",-3.027,3.027,FALSE
"DEQUEEN","AR01201","24h","pe3",-5.682,5.682,FALSE
"DEQUEEN","AR01201","24h","gpa",-11.243,11.243,FALSE
"DEQUEEN","AR01201","72h","gev",-0.153,0.153,TRUE
"DEQUEEN","AR01201","72h","gno",-1.217,1.217,TRUE
"DEQUEEN","AR01201","72h","pe3",-3.473,3.473,FALSE
"DEQUEEN","AR01201","72h","glo",4.661,4.661,FALSE
"DEQUEEN","AR01201","72h","gpa",-11.249,11.249,FALSE
"GREENUP L & D","KY03031","24h","gev",-1.358,1.358,TRUE
"GREENUP L & D","KY03031","24h","gno",-2.474,2.474,FALSE
"GREENUP L & D","KY03031","24h","glo",2.792,2.792,FALSE
"GREENUP L & D","KY03031","24h","pe3",-4.712,4.712,FALSE
"GREENUP L & D","KY03031","24h","gpa",-11.092,11.092,FALSE
"GREENUP L & D","KY03031","72h","gev",-2.159,2.159,FALSE
"GREENUP L & D","KY03031","72h","gno",-2.745,2.745,FALSE
"GREENUP L & D","KY03031","72h","glo",2.845,2.845,FALSE
"GREENUP L & D","KY03031","72h","pe3",-4.361,4.361,FALSE
"GREENUP L & D","KY03031","72h","gpa",-13.233,13.233,FALSE
"NORTH TWIN","ME00203","24h","gev",0.173,0.173,TRUE
"NORTH TWIN","ME00203","24h","gno",-0.789,0.789,TRUE
"NORTH TWIN","ME00203","24h","pe3",-2.772,2.772,FALSE
"NORTH TWIN","ME00203","24h","glo",4.135,4.135,FALSE
"NORTH TWIN","ME00203","24h","gpa",-9.033,9.033,FALSE
"NORTH TWIN","ME00203","72h","gev",-0.122,0.122,TRUE
"NORTH TWIN","ME00203","72h","gno",-0.805,0.805,TRUE
"NORTH TWIN","ME00203","72h","pe3",-2.494,2.494,FALSE
"NORTH TWIN","ME00203","72h","glo",4.513,4.513,FALSE
"NORTH TWIN","ME00203","72h","gpa",-10.505,10.505,FALSE
"NIMROD","AR00158","24h","gev",-1.304,1.304,TRUE
"NIMROD","AR00158","24h","gno",-2.72,2.72,FALSE
"NIMROD","AR00158","24h","glo",2.863,2.863,FALSE
"NIMROD","AR00158","24h","pe3",-5.417,5.417,FALSE
"NIMROD","AR00158","24h","gpa",-11.323,11.323,FALSE
"NIMROD","AR00158","72h","gno",-0.302,0.302,TRUE
"NIMROD","AR00158","72h","gev",0.885,0.885,TRUE
"NIMROD","AR00158","72h","pe3",-2.809,2.809,FALSE
"NIMROD","AR00158","72h","glo",6.201,6.201,FALSE
"NIMROD","AR00158","72h","gpa",-11.38,11.38,FALSE
"EEL WEIR","ME00070","24h","gev",0.036,0.036,TRUE
"EEL WEIR","ME00070","24h","gno",-1.203,1.203,TRUE
"EEL WEIR","ME00070","24h","glo",3.426,3.426,FALSE
"EEL WEIR","ME00070","24h","pe3",-3.533,3.533,FALSE
"EEL WEIR","ME00070","24h","gpa",-8.186,8.186,FALSE
"EEL WEIR","ME00070","72h","gno",0.417,0.417,TRUE
"EEL WEIR","ME00070","72h","gev",1.916,1.916,FALSE
"EEL WEIR","ME00070","72h","pe3",-2.306,2.306,FALSE
"EEL WEIR","ME00070","72h","glo",5.145,5.145,FALSE
"EEL WEIR","ME00070","72h","gpa",-6.17,6.17,FALSE
"AZISCOHOS","ME00024","24h","gev",-1.711,1.711,FALSE
"AZISCOHOS","ME00024","24h","glo",1.766,1.766,FALSE
"AZISCOHOS","ME00024","24h","gno",-2.768,2.768,FALSE
"AZISCOHOS","ME00024","24h","pe3",-4.826,4.826,FALSE
"AZISCOHOS","ME00024","24h","gpa",-9.969,9.969,FALSE
"AZISCOHOS","ME00024","72h","gev",-0.137,0.137,TRUE
"AZISCOHOS","ME00024","72h","gno",-0.831,0.831,TRUE
"AZISCOHOS","ME00024","72h","pe3",-2.473,2.473,FALSE
